drug_id,ind_id
Compound_DB00310,Disease_C0042109
Compound_DB01067,Disease_C0003862
Compound_DB00989,Disease_C0004604
Compound_DB00341,Disease_C0494475
Compound_DB00845,Disease_C0027497
Compound_DB00370,Disease_C0018099
Compound_DB00800,Disease_C0002962
Compound_DB00619,Disease_C0494475
Compound_DB00472,Disease_C0018790
Compound_DB06626,Disease_C0040053
Compound_DB01030,Disease_C0010200
Compound_DB08916,Disease_C0013395
Compound_DB00320,Disease_C0027497
Compound_DB00381,Disease_C0231528
Compound_DB00268,Disease_C0022575
Compound_DB08873,Disease_C0038325
Compound_DB00972,Disease_C0002792
Compound_DB00683,Disease_C0042109
Compound_DB00590,Disease_C0021775
Compound_DB00740,Disease_C0917801
Compound_DB00273,Disease_C0010692
Compound_DB00492,Disease_C0002962
Compound_DB00740,Disease_C0042571
Compound_DB00377,Disease_C0002792
Compound_DB00436,Disease_C0020649
Compound_DB00243,Disease_C0020649
Compound_DB00370,Disease_C0010200
Compound_DB00651,Disease_C0020649
Compound_DB01367,Disease_C0042510
Compound_DB00472,Disease_C0020542
Compound_DB00384,Disease_C0042963
Compound_DB00705,Disease_C0017574
Compound_DB00216,Disease_C0042510
Compound_DB00601,Disease_C0009806
Compound_DB00809,Disease_C0027497
Compound_DB00193,Disease_C0042963
Compound_DB00261,Disease_C0231528
Compound_DB00198,Disease_C0917801
Compound_DB00798,Disease_C4083212
Compound_DB00273,Disease_C0035455
Compound_DB00370,Disease_C0917801
Compound_DB00307,Disease_C0008325
Compound_DB00363,Disease_C0015230
Compound_DB00842,Disease_C0042571
Compound_DB00989,Disease_C0035258
Compound_DB00503,Disease_C0027497
Compound_DB00531,Disease_C0043144
Compound_DB00234,Disease_C0020649
Compound_DB01029,Disease_C0231528
Compound_DB00962,Disease_C0042109
Compound_DB01623,Disease_C0015230
Compound_DB01274,Disease_C0010200
Compound_DB01151,Disease_C0009806
Compound_DB00811,Disease_C0005587
Compound_DB01177,Disease_C0002170
Compound_DB01105,Disease_C0037299
Compound_DB00495,Disease_C0042571
Compound_DB00624,Disease_C0349464
Compound_DB00822,Disease_C0015230
Compound_DB00273,Disease_C0038325
Compound_DB00243,Disease_C0027497
Compound_DB01213,Disease_C0270846
Compound_DB00612,Disease_C0015230
Compound_DB01151,Disease_C0494475
Compound_DB00193,Disease_C0005586
Compound_DB01217,Disease_C0042963
Compound_DB00619,Disease_C0018099
Compound_DB00207,Disease_C0042963
Compound_DB01030,Disease_C0002170
Compound_DB00843,Disease_C0235480
Compound_DB00865,Disease_C0036337
Compound_DB00564,Disease_C0003862
Compound_DB00554,Disease_C0015230
Compound_DB00273,Disease_C0002170
Compound_DB00299,Disease_C0015230
Compound_DB01213,Disease_C0027497
Compound_DB00482,Disease_C0042510
Compound_DB00307,Disease_C0037299
Compound_DB00373,Disease_C0043144
Compound_DB00503,Disease_C0917801
Compound_DB00208,Disease_C0030920
Compound_DB00915,Disease_C1961112
Compound_DB00216,Disease_C0002962
Compound_DB00661,Disease_C0042571
Compound_DB00704,Disease_C0030319
Compound_DB00989,Disease_C0038358
Compound_DB00198,Disease_C0004604
Compound_DB00987,Disease_C0010200
Compound_DB00248,Disease_C1961112
Compound_DB00347,Disease_C0270846
Compound_DB00398,Disease_C0027497
Compound_DB00712,Disease_C0022568
Compound_DB00472,Disease_C0242350
Compound_DB08912,Disease_C0009806
Compound_DB00323,Disease_C0015230
Compound_DB05812,Disease_C1961112
Compound_DB00472,Disease_C0042029
Compound_DB00307,Disease_C0003862
Compound_DB00554,Disease_C0027497
Compound_DB00861,Disease_C0015230
Compound_DB00328,Disease_C0270846
Compound_DB00598,Disease_C0042109
Compound_DB00476,Disease_C0042109
Compound_DB06698,Disease_C0270846
Compound_DB00459,Disease_C4083212
Compound_DB00216,Disease_C0002170
Compound_DB05109,Disease_C0027497
Compound_DB00564,Disease_C0270846
Compound_DB08911,Disease_C0010200
Compound_DB00558,Disease_C0037199
Compound_DB00727,Disease_C0033774
Compound_DB01082,Disease_C0027497
Compound_DB00289,Disease_C0015230
Compound_DB00328,Disease_C0015230
Compound_DB00193,Disease_C0270846
Compound_DB01253,Disease_C0027497
Compound_DB00740,Disease_C0018099
Compound_DB00623,Disease_C0242350
Compound_DB00631,Disease_C0032285
Compound_DB00993,Disease_C0025289
Compound_DB00248,Disease_C0030193
Compound_DB08873,Disease_C0042963
Compound_DB01214,Disease_C0948089
Compound_DB00242,Disease_C0003467
Compound_DB00669,Disease_C0003467
Compound_DB00811,Disease_C0020538
Compound_DB00203,Disease_C0007820
Compound_DB00273,Disease_C0004096
Compound_DB00433,Disease_C0040034
Compound_DB00783,Disease_C0497327
Compound_DB00972,Disease_C0013595
Compound_DB01331,Disease_C0026896
Compound_DB01004,Disease_C0009806
Compound_DB00373,Disease_C0018802
Compound_DB00744,Disease_C0003467
Compound_DB08934,Disease_C0030193
Compound_DB01238,Disease_C0033860
Compound_DB01126,Disease_C0242350
Compound_DB06700,Disease_C0005586
Compound_DB01193,Disease_C0032285
Compound_DB00248,Disease_C0032285
Compound_DB00563,Disease_C0030193
Compound_DB00704,Disease_C0030193
Compound_DB00704,Disease_C0042029
Compound_DB00433,Disease_C0015230
Compound_DB01238,Disease_C0020459
Compound_DB00482,Disease_C0948089
Compound_DB00704,Disease_C0027051
Compound_DB00590,Disease_C0003864
Compound_DB00268,Disease_C0033578
Compound_DB01238,Disease_C0014544
Compound_DB00413,Disease_C0021400
Compound_DB01367,Disease_C0027051
Compound_DB00876,Disease_C0011849
Compound_DB00461,Disease_C0948089
Compound_DB00248,Disease_C0033975
Compound_DB00472,Disease_C0030193
Compound_DB00363,Disease_C0003467
Compound_DB00531,Disease_C0007134
Compound_DB01105,Disease_C0014544
Compound_DB00704,Disease_C0008350
Compound_DB00492,Disease_C0004096
Compound_DB00215,Disease_C0022104
Compound_DB00495,Disease_C0040034
Compound_DB00920,Disease_C0030193
Compound_DB00485,Disease_C0014544
Compound_DB00706,Disease_C0021400
Compound_DB00180,Disease_C0032285
Compound_DB01261,Disease_C0029408
Compound_DB00704,Disease_C0033975
Compound_DB00494,Disease_C0032285
Compound_DB00316,Disease_C0040034
Compound_DB00921,Disease_C0020538
Compound_DB01274,Disease_C0017601
Compound_DB00482,Disease_C0027051
Compound_DB00396,Disease_C0013274
Compound_DB00554,Disease_C0003467
Compound_DB00242,Disease_C0035243
Compound_DB00413,Disease_C0242350
Compound_DB00242,Disease_C0042963
Compound_DB01065,Disease_C0042963
Compound_DB00612,Disease_C0242350
Compound_DB00869,Disease_C0015230
Compound_DB00280,Disease_C0018802
Compound_DB00624,Disease_C0032285
Compound_DB08901,Disease_C0038454
Compound_DB00273,Disease_C0028754
Compound_DB06817,Disease_C0027051
Compound_DB00811,Disease_C0027051
Compound_DB00590,Disease_C0018802
Compound_DB00370,Disease_C0003864
Compound_DB00459,Disease_C0030193
Compound_DB00669,Disease_C0021400
Compound_DB00268,Disease_C0013595
Compound_DB00216,Disease_C0004238
Compound_DB01065,Disease_C0003467
Compound_DB00853,Disease_C0042029
Compound_DB00182,Disease_C0027051
Compound_DB05812,Disease_C0042963
Compound_DB00328,Disease_C0242422
Compound_DB01580,Disease_C0036341
Compound_DB00243,Disease_C0034069
Compound_DB01118,Disease_C0149871
Compound_DB01194,Disease_C0003467
Compound_DB00297,Disease_C0020538
Compound_DB00611,Disease_C0003467
Compound_DB01018,Disease_C0242350
Compound_DB00268,Disease_C0017601
Compound_DB00333,Disease_C0030193
Compound_DB00215,Disease_C0020676
Compound_DB08826,Disease_C0015230
Compound_DB00624,Disease_C0345904
Compound_DB00379,Disease_C0003467
Compound_DB00213,Disease_C0027796
Compound_DB00705,Disease_C0040034
Compound_DB01261,Disease_C0015230
Compound_DB00887,Disease_C0040034
Compound_DB00673,Disease_C0948089
Compound_DB00316,Disease_C0003467
Compound_DB00972,Disease_C0003467
Compound_DB00216,Disease_C0242350
Compound_DB00388,Disease_C0030193
Compound_DB06237,Disease_C0011849
Compound_DB00712,Disease_C0021390
Compound_DB00344,Disease_C0040034
Compound_DB00234,Disease_C0005586
Compound_DB00631,Disease_C0042963
Compound_DB00552,Disease_C0042029
Compound_DB00822,Disease_C0033975
Compound_DB00609,Disease_C0027497
Compound_DB01136,Disease_C0040034
Compound_DB00323,Disease_C0004096
Compound_DB01410,Disease_C0020538
Compound_DB00554,Disease_C0030193
Compound_DB08873,Disease_C0149871
Compound_DB00268,Disease_C0014544
Compound_DB00215,Disease_C0030193
Compound_DB04845,Disease_C0042963
Compound_DB01220,Disease_C0035455
Compound_DB00736,Disease_C0003467
Compound_DB00215,Disease_C0003850
Compound_DB00280,Disease_C0040034
Compound_DB00783,Disease_C0013595
Compound_DB06700,Disease_C0948089
Compound_DB00215,Disease_C0038454
Compound_DB09389,Disease_C0042963
Compound_DB00607,Disease_C0042963
Compound_DB01274,Disease_C0020538
Compound_DB00590,Disease_C0038454
Compound_DB01394,Disease_C0042963
Compound_DB00989,Disease_C0678222
Compound_DB01367,Disease_C0033975
Compound_DB06589,Disease_C0149871
Compound_DB08871,Disease_C0149871
Compound_DB00979,Disease_C0033975
Compound_DB00612,Disease_C0033860
Compound_DB09118,Disease_C0040034
Compound_DB00503,Disease_C0027051
Compound_DB05271,Disease_C0020538
Compound_DB01214,Disease_C0004238
Compound_DB00446,Disease_C0015230
Compound_DB00503,Disease_C0029408
Compound_DB00246,Disease_C0004238
Compound_DB01413,Disease_C0494475
Compound_DB00246,Disease_C0033860
Compound_DB00494,Disease_C0040034
Compound_DB00465,Disease_C0021390
Compound_DB00333,Disease_C0040034
Compound_DB00215,Disease_C0018790
Compound_DB00703,Disease_C0015230
Compound_DB00953,Disease_C0038454
Compound_DB00485,Disease_C0042963
Compound_DB00323,Disease_C0013595
Compound_DB00672,Disease_C0040034
Compound_DB00989,Disease_C0015230
Compound_DB00622,Disease_C0149871
Compound_DB00709,Disease_C0149931
Compound_DB00876,Disease_C0004238
Compound_DB00499,Disease_C0242350
Compound_DB01105,Disease_C0029408
Compound_DB00496,Disease_C0242350
Compound_DB00213,Disease_C0032285
Compound_DB00213,Disease_C0948089
Compound_DB00528,Disease_C0149931
Compound_DB01068,Disease_C0019348
Compound_DB00268,Disease_C0011849
Compound_DB01238,Disease_C0040034
Compound_DB00277,Disease_C0149871
Compound_DB00673,Disease_C0040034
Compound_DB00413,Disease_C0018790
Compound_DB01238,Disease_C0021400
Compound_DB00673,Disease_C0019348
Compound_DB01238,Disease_C0011849
Compound_DB01036,Disease_C0497327
Compound_DB00539,Disease_C0040034
Compound_DB01330,Disease_C0042963
Compound_DB00669,Disease_C0678222
Compound_DB01212,Disease_C0042109
Compound_DB00679,Disease_C0242422
Compound_DB00287,Disease_C0042029
Compound_DB01223,Disease_C0024117
Compound_DB00539,Disease_C0476089
Compound_DB00622,Disease_C0015230
Compound_DB01155,Disease_C0042963
Compound_DB01254,Disease_C0149871
Compound_DB00413,Disease_C0017601
Compound_DB00413,Disease_C0020676
Compound_DB00268,Disease_C0149931
Compound_DB00704,Disease_C0024117
Compound_DB00205,Disease_C0040034
Compound_DB00347,Disease_C0024305
Compound_DB00257,Disease_C0030193
Compound_DB05271,Disease_C0242350
Compound_DB00227,Disease_C0030193
Compound_DB00476,Disease_C1527336
Compound_DB00564,Disease_C0032285
Compound_DB00448,Disease_C0038454
Compound_DB00268,Disease_C0020676
Compound_DB00268,Disease_C0005684
Compound_DB08873,Disease_C0149931
Compound_DB00476,Disease_C0149931
Compound_DB00341,Disease_C0003864
Compound_DB00503,Disease_C0030193
Compound_DB00619,Disease_C0242350
Compound_DB00873,Disease_C0030193
Compound_DB00554,Disease_C0013595
Compound_DB00208,Disease_C0040034
Compound_DB01030,Disease_C0027796
Compound_DB00199,Disease_C0030193
Compound_DB00987,Disease_C0042963
Compound_DB00248,Disease_C0003467
Compound_DB00370,Disease_C0029408
Compound_DB01177,Disease_C0948089
Compound_DB00811,Disease_C0040034
Compound_DB00962,Disease_C0015230
Compound_DB00843,Disease_C0021400
Compound_DB01194,Disease_C0015230
Compound_DB00553,Disease_C0019348
Compound_DB00656,Disease_C0018790
Compound_DB06176,Disease_C0042963
Compound_DB08439,Disease_C0027051
Compound_DB08896,Disease_C0042963
Compound_DB00912,Disease_C0040034
Compound_DB00254,Disease_C0015230
Compound_DB01211,Disease_C0033975
Compound_DB00482,Disease_C0017601
Compound_DB00920,Disease_C0003467
Compound_DB00248,Disease_C0020538
Compound_DB00962,Disease_C0029456
Compound_DB00281,Disease_C0029408
Compound_DB01212,Disease_C0008350
Compound_DB04845,Disease_C0032285
Compound_DB06700,Disease_C0027051
Compound_DB00224,Disease_C0042963
Compound_DB06700,Disease_C0003467
Compound_DB00822,Disease_C0242350
Compound_DB00932,Disease_C0018213
Compound_DB00461,Disease_C0242350
Compound_DB00921,Disease_C0015230
Compound_DB01238,Disease_C0011860
Compound_DB01250,Disease_C0042963
Compound_DB00303,Disease_C0042963
Compound_DB01118,Disease_C0018790
Compound_DB01623,Disease_C0033975
Compound_DB00631,Disease_C0021400
Compound_DB00465,Disease_C0029408
Compound_DB00472,Disease_C0024305
Compound_DB00623,Disease_C0013595
Compound_DB00669,Disease_C0039483
Compound_DB00844,Disease_C0042963
Compound_DB01192,Disease_C0032285
Compound_DB00413,Disease_C0020550
Compound_DB00726,Disease_C0948089
Compound_DB00373,Disease_C0033860
Compound_DB00327,Disease_C0003467
Compound_DB00472,Disease_C0029456
Compound_DB00798,Disease_C0015230
Compound_DB08877,Disease_C0033578
Compound_DB00396,Disease_C1140680
Compound_DB06335,Disease_C0042963
Compound_DB00673,Disease_C0030193
Compound_DB06589,Disease_C0948089
Compound_DB00490,Disease_C0948089
Compound_DB01253,Disease_C0027051
Compound_DB00216,Disease_C0033860
Compound_DB01254,Disease_C0013595
Compound_DB01238,Disease_C0027051
Compound_DB08901,Disease_C0040034
Compound_DB00503,Disease_C0025202
Compound_DB00672,Disease_C0042963
Compound_DB00868,Disease_C0015230
Compound_DB00203,Disease_C0020538
Compound_DB08916,Disease_C0032285
Compound_DB01172,Disease_C0030193
Compound_DB00459,Disease_C0029408
Compound_DB08871,Disease_C0032285
Compound_DB00413,Disease_C0031099
Compound_DB06799,Disease_C0015230
Compound_DB00289,Disease_C0021400
Compound_DB08826,Disease_C0032285
Compound_DB00494,Disease_C0242350
Compound_DB00484,Disease_C0003467
Compound_DB09026,Disease_C0007102
Compound_DB00449,Disease_C0020538
Compound_DB08439,Disease_C0020538
Compound_DB00620,Disease_C0029408
Compound_DB00275,Disease_C0030193
Compound_DB00590,Disease_C0030193
Compound_DB08873,Disease_C0242350
Compound_DB01580,Disease_C0040034
Compound_DB06176,Disease_C0032285
Compound_DB00370,Disease_C0020676
Compound_DB00683,Disease_C0015230
Compound_DB00465,Disease_C0032285
Compound_DB04895,Disease_C0011849
Compound_DB00987,Disease_C0020538
Compound_DB01222,Disease_C0015230
Compound_DB04895,Disease_C0013595
Compound_DB01136,Disease_C0149931
Compound_DB00322,Disease_C0042963
Compound_DB01197,Disease_C0042963
Compound_DB01029,Disease_C0003467
Compound_DB00619,Disease_C0376358
Compound_DB00465,Disease_C0004096
Compound_DB01393,Disease_C0021400
Compound_DB00624,Disease_C0007820
Compound_DB00642,Disease_C0040034
Compound_DB08916,Disease_C0042963
Compound_DB00643,Disease_C0015230
Compound_DB01238,Disease_C0028754
Compound_DB00656,Disease_C0027051
Compound_DB00472,Disease_C0017601
Compound_DB00683,Disease_C0042963
Compound_DB01274,Disease_C0004238
Compound_DB01217,Disease_C0948089
Compound_DB00612,Disease_C0027051
Compound_DB00275,Disease_C0040034
Compound_DB00398,Disease_C0013595
Compound_DB06820,Disease_C0030193
Compound_DB01212,Disease_C0030193
Compound_DB01217,Disease_C0476089
Compound_DB00989,Disease_C0029456
Compound_DB01110,Disease_C0030193
Compound_DB00122,Disease_C0040034
Compound_DB01030,Disease_C0018790
Compound_DB00669,Disease_C0242422
Compound_DB00254,Disease_C0040034
Compound_DB00213,Disease_C0019348
Compound_DB00465,Disease_C0020538
Compound_DB01268,Disease_C0149871
Compound_DB01211,Disease_C0042963
Compound_DB00709,Disease_C0035243
Compound_DB00783,Disease_C0948089
Compound_DB01244,Disease_C0242350
Compound_DB00303,Disease_C0042029
Compound_DB00654,Disease_C0004096
Compound_DB00437,Disease_C0038220
Compound_DB00208,Disease_C0030193
Compound_DB00433,Disease_C0003467
Compound_DB01126,Disease_C0018802
Compound_DB01018,Disease_C0038454
Compound_DB01367,Disease_C0021400
Compound_DB06212,Disease_C0149871
Compound_DB00363,Disease_C0030193
Compound_DB00389,Disease_C0040034
Compound_DB00370,Disease_C0017601
Compound_DB00989,Disease_C0029408
Compound_DB00503,Disease_C0027796
Compound_DB01172,Disease_C0015230
Compound_DB00740,Disease_C0042029
Compound_DB08916,Disease_C0015230
Compound_DB00482,Disease_C0032285
Compound_DB00539,Disease_C0948089
Compound_DB04845,Disease_C0948089
Compound_DB00563,Disease_C0032285
Compound_DB00501,Disease_C0033975
Compound_DB01067,Disease_C0013595
Compound_DB00564,Disease_C0024305
Compound_DB00787,Disease_C0020538
Compound_DB01155,Disease_C0032285
Compound_DB00499,Disease_C0003467
Compound_DB00490,Disease_C0027051
Compound_DB00426,Disease_C0040034
Compound_DB00398,Disease_C0027051
Compound_DB00207,Disease_C0040034
Compound_DB00413,Disease_C0033578
Compound_DB00363,Disease_C0497327
Compound_DB00631,Disease_C0030193
Compound_DB00291,Disease_C0042963
Compound_DB04845,Disease_C0042029
Compound_DB01656,Disease_C0021400
Compound_DB01076,Disease_C0242350
Compound_DB00461,Disease_C0032285
Compound_DB01211,Disease_C0004096
Compound_DB00620,Disease_C0029456
Compound_DB01184,Disease_C0003467
Compound_DB00609,Disease_C0020676
Compound_DB00287,Disease_C0030920
Compound_DB01240,Disease_C0003864
Compound_DB01413,Disease_C0042029
Compound_DB00609,Disease_C0015230
Compound_DB01217,Disease_C0029456
Compound_DB08873,Disease_C0003467
Compound_DB01155,Disease_C0026896
Compound_DB00938,Disease_C0003467
Compound_DB08871,Disease_C0042029
Compound_DB09357,Disease_C0042963
Compound_DB00656,Disease_C0004238
Compound_DB00843,Disease_C0013595
Compound_DB00811,Disease_C0013595
Compound_DB00736,Disease_C0029408
Compound_DB06148,Disease_C0018802
Compound_DB00624,Disease_C0040034
Compound_DB00482,Disease_C0022104
Compound_DB01068,Disease_C0149931
Compound_DB00827,Disease_C0042963
Compound_DB00684,Disease_C0042963
Compound_DB00268,Disease_C0033860
Compound_DB00712,Disease_C0003467
Compound_DB00709,Disease_C0021400
Compound_DB00943,Disease_C0042963
Compound_DB00273,Disease_C0032285
Compound_DB00921,Disease_C0029408
Compound_DB00798,Disease_C0034069
Compound_DB00193,Disease_C0013595
Compound_DB00740,Disease_C0021400
Compound_DB00440,Disease_C0015230
Compound_DB00268,Disease_C0948089
Compound_DB00335,Disease_C0004238
Compound_DB01232,Disease_C0042963
Compound_DB00683,Disease_C0029408
Compound_DB00989,Disease_C0005684
Compound_DB00396,Disease_C0003864
Compound_DB01330,Disease_C0494475
Compound_DB00193,Disease_C0149871
Compound_DB00499,Disease_C0040034
Compound_DB00869,Disease_C0038454
Compound_DB00440,Disease_C0040034
Compound_DB00207,Disease_C0030193
Compound_DB00618,Disease_C0024141
Compound_DB00490,Disease_C0001973
Compound_DB00433,Disease_C0242350
Compound_DB00783,Disease_C0149871
Compound_DB00401,Disease_C0948089
Compound_DB00323,Disease_C0021400
Compound_DB01132,Disease_C0020538
Compound_DB01118,Disease_C0004238
Compound_DB00208,Disease_C0029408
Compound_DB08896,Disease_C0015230
Compound_DB00869,Disease_C0948089
Compound_DB00268,Disease_C0027051
Compound_DB01254,Disease_C0032285
Compound_DB00448,Disease_C0149871
Compound_DB01331,Disease_C0042109
Compound_DB00363,Disease_C0020538
Compound_DB09118,Disease_C0042963
Compound_DB00490,Disease_C0038454
Compound_DB00254,Disease_C0030193
Compound_DB01327,Disease_C0494475
Compound_DB08912,Disease_C0007137
Compound_DB00216,Disease_C0003467
Compound_DB00213,Disease_C0040034
Compound_DB00620,Disease_C0948089
Compound_DB00704,Disease_C0149931
Compound_DB09065,Disease_C0042963
Compound_DB00268,Disease_C0476089
Compound_DB05271,Disease_C0025202
Compound_DB00413,Disease_C0948089
Compound_DB01177,Disease_C0015230
Compound_DB01032,Disease_C0030193
Compound_DB08871,Disease_C0015230
Compound_DB00531,Disease_C0032285
Compound_DB00661,Disease_C0038454
Compound_DB00273,Disease_C0003467
Compound_DB00669,Disease_C0003850
Compound_DB00396,Disease_C0029408
Compound_DB01222,Disease_C0027497
Compound_DB00476,Disease_C0021400
Compound_DB01214,Disease_C0027051
Compound_DB00989,Disease_C0242350
Compound_DB00182,Disease_C0033975
Compound_DB00413,Disease_C0678222
Compound_DB01105,Disease_C0027051
Compound_DB00558,Disease_C0003467
Compound_DB00261,Disease_C0032285
Compound_DB00654,Disease_C0011884
Compound_DB01238,Disease_C0030193
Compound_DB00491,Disease_C0015230
Compound_DB00531,Disease_C0005684
Compound_DB00277,Disease_C0004238
Compound_DB01217,Disease_C0020538
Compound_DB00669,Disease_C0020676
Compound_DB00706,Disease_C0003864
Compound_DB00413,Disease_C0027051
Compound_DB00465,Disease_C0149931
Compound_DB00619,Disease_C0017601
Compound_DB00503,Disease_C0004096
Compound_DB00379,Disease_C0033975
Compound_DB00528,Disease_C0011849
Compound_DB00607,Disease_C0042109
Compound_DB00273,Disease_C0017601
Compound_DB00215,Disease_C0004096
Compound_DB00287,Disease_C0042164
Compound_DB06702,Disease_C0015230
Compound_DB00989,Disease_C0013595
Compound_DB06203,Disease_C0011849
Compound_DB00335,Disease_C0030193
Compound_DB00389,Disease_C0015230
Compound_DB01029,Disease_C0038454
Compound_DB00437,Disease_C0020538
Compound_DB00317,Disease_C0030193
Compound_DB00448,Disease_C0027051
Compound_DB00843,Disease_C0003864
Compound_DB00620,Disease_C0033975
Compound_DB01033,Disease_C0042963
Compound_DB00876,Disease_C0003467
Compound_DB00182,Disease_C0038454
Compound_DB00709,Disease_C0035455
Compound_DB01136,Disease_C0018790
Compound_DB00254,Disease_C0003467
Compound_DB00465,Disease_C0027051
Compound_DB00623,Disease_C0011849
Compound_DB00619,Disease_C0149931
Compound_DB00196,Disease_C0001973
Compound_DB01421,Disease_C0042963
Compound_DB00323,Disease_C0020538
Compound_DB00307,Disease_C0021400
Compound_DB00953,Disease_C0029408
Compound_DB01194,Disease_C0020538
Compound_DB00876,Disease_C0030193
Compound_DB01327,Disease_C0040034
Compound_DB06605,Disease_C0040034
Compound_DB00320,Disease_C0030193
Compound_DB01214,Disease_C0020538
Compound_DB01623,Disease_C0242350
Compound_DB01105,Disease_C0018790
Compound_DB01220,Disease_C0231528
Compound_DB00531,Disease_C0948089
Compound_DB00609,Disease_C0033975
Compound_DB00800,Disease_C0003467
Compound_DB00437,Disease_C0042963
Compound_DB00465,Disease_C0027726
Compound_DB00932,Disease_C0019348
Compound_DB00612,Disease_C0018802
Compound_DB06702,Disease_C0042029
Compound_DB00656,Disease_C0003467
Compound_DB08931,Disease_C0042963
Compound_DB00780,Disease_C0005586
Compound_DB01193,Disease_C0242350
Compound_DB00215,Disease_C0005586
Compound_DB00398,Disease_C0020676
Compound_DB00953,Disease_C0948089
Compound_DB00335,Disease_C0018790
Compound_DB00612,Disease_C0004238
Compound_DB00246,Disease_C0038454
Compound_DB00220,Disease_C0040034
Compound_DB08871,Disease_C0042963
Compound_DB00853,Disease_C0020538
Compound_DB00459,Disease_C0028754
Compound_DB00203,Disease_C0011849
Compound_DB00175,Disease_C0242350
Compound_DB00787,Disease_C0042164
Compound_DB00396,Disease_C0032285
Compound_DB01105,Disease_C0017601
Compound_DB00683,Disease_C0030193
Compound_DB05812,Disease_C0032285
Compound_DB01327,Disease_C0015230
Compound_DB08912,Disease_C0042029
Compound_DB06817,Disease_C0948089
Compound_DB00687,Disease_C0029456
Compound_DB08911,Disease_C0040034
Compound_DB01200,Disease_C0042963
Compound_DB00323,Disease_C1140680
Compound_DB06589,Disease_C0018802
Compound_DB01393,Disease_C0948089
Compound_DB00938,Disease_C0149931
Compound_DB00915,Disease_C0020538
Compound_DB00465,Disease_C0030193
Compound_DB00989,Disease_C0042963
Compound_DB00619,Disease_C0003864
Compound_DB00203,Disease_C0018802
Compound_DB01065,Disease_C0149931
Compound_DB00413,Disease_C0242422
Compound_DB00203,Disease_C0027796
Compound_DB01029,Disease_C0948089
Compound_DB00528,Disease_C0003467
Compound_DB00203,Disease_C0029408
Compound_DB00539,Disease_C0018802
Compound_DB00320,Disease_C0038454
Compound_DB06809,Disease_C0030193
Compound_DB00175,Disease_C2239176
Compound_DB01393,Disease_C0030193
Compound_DB00482,Disease_C0014544
Compound_DB00401,Disease_C0004096
Compound_DB00350,Disease_C0040034
Compound_DB06237,Disease_C0020538
Compound_DB00291,Disease_C0032285
Compound_DB00413,Disease_C0042029
Compound_DB00712,Disease_C0948089
Compound_DB08873,Disease_C0020676
Compound_DB01151,Disease_C0948089
Compound_DB01177,Disease_C0042963
Compound_DB00287,Disease_C0030193
Compound_DB00261,Disease_C0242350
Compound_DB01132,Disease_C0242350
Compound_DB00175,Disease_C0948089
Compound_DB00370,Disease_C0019348
Compound_DB00476,Disease_C0020538
Compound_DB01072,Disease_C0242350
Compound_DB00482,Disease_C0038454
Compound_DB06237,Disease_C0149871
Compound_DB00328,Disease_C0004096
Compound_DB04895,Disease_C0242383
Compound_DB00303,Disease_C0004096
Compound_DB00268,Disease_C0033975
Compound_DB00484,Disease_C0021400
Compound_DB05271,Disease_C0013595
Compound_DB00811,Disease_C0042963
Compound_DB00669,Disease_C0149871
Compound_DB00246,Disease_C0032285
Compound_DB00962,Disease_C0013595
Compound_DB01068,Disease_C0040034
Compound_DB00216,Disease_C0497327
Compound_DB00333,Disease_C0018802
Compound_DB00552,Disease_C0013595
Compound_DB00261,Disease_C0003467
Compound_DB00624,Disease_C0038454
Compound_DB00377,Disease_C0003467
Compound_DB00227,Disease_C0021400
Compound_DB08828,Disease_C0042963
Compound_DB01105,Disease_C0038454
Compound_DB08826,Disease_C0018802
Compound_DB01072,Disease_C0030193
Compound_DB00328,Disease_C0014544
Compound_DB06626,Disease_C0040034
Compound_DB00740,Disease_C0013595
Compound_DB01029,Disease_C0021400
Compound_DB01367,Disease_C0149931
Compound_DB00989,Disease_C0019348
Compound_DB01268,Disease_C0015230
Compound_DB01238,Disease_C0242422
Compound_DB00323,Disease_C0004238
Compound_DB01238,Disease_C0019348
Compound_DB01068,Disease_C0021400
Compound_DB00273,Disease_C0020538
Compound_DB00327,Disease_C0001973
Compound_DB01136,Disease_C0031099
Compound_DB01623,Disease_C0242422
Compound_DB00619,Disease_C0021390
Compound_DB01367,Disease_C0005586
Compound_DB00426,Disease_C0149931
Compound_DB00209,Disease_C0013595
Compound_DB00482,Disease_C0678222
Compound_DB00297,Disease_C0030193
Compound_DB00328,Disease_C0030193
Compound_DB00978,Disease_C0042963
Compound_DB00193,Disease_C0678222
Compound_DB00531,Disease_C1261473
Compound_DB00921,Disease_C0033975
Compound_DB01105,Disease_C0021400
Compound_DB01065,Disease_C0013595
Compound_DB00268,Disease_C0021400
Compound_DB00465,Disease_C0003467
Compound_DB00388,Disease_C0020538
Compound_DB00461,Disease_C0020538
Compound_DB01211,Disease_C0030193
Compound_DB00175,Disease_C0040034
Compound_DB00811,Disease_C0011849
Compound_DB01118,Disease_C0013595
Compound_DB00268,Disease_C0020538
Compound_DB00640,Disease_C0015230
Compound_DB01413,Disease_C0038220
Compound_DB00437,Disease_C0030193
Compound_DB00448,Disease_C0497327
Compound_DB00234,Disease_C0003467
Compound_DB00661,Disease_C0030193
Compound_DB00499,Disease_C0678222
