drug_id,ind_id
Compound_DB00783,Disease_C0001144
Compound_DB08870,Disease_C0019829
Compound_DB00396,Disease_C0476089
Compound_DB00041,Disease_C0278678
Compound_DB00008,Disease_C0524909
Compound_DB00036,Disease_C0040015
Compound_DB08900,Disease_C0036992
Compound_DB00139,Disease_C0162316
Compound_DB00988,Disease_C0030567
Compound_DB01257,Disease_C0024790
Compound_DB00783,Disease_C0221392
Compound_DB00051,Disease_C3495559
Compound_DB00544,Disease_C0007102
Compound_DB00078,Disease_C0024301
Compound_DB00133,Disease_C0041327
Compound_DB00073,Disease_C0003873
Compound_DB05679,Disease_C0033860
Compound_DB00016,Disease_C1561828
Compound_DB00065,Disease_C0038013
Compound_DB00107,Disease_C0000810
Compound_DB00917,Disease_C0000810
Compound_DB01160,Disease_C0000810
Compound_DB06791,Disease_C0001207
Compound_DB01053,Disease_C0001263
Compound_DB01053,Disease_C0001264
Compound_DB01421,Disease_C0002440
Compound_DB00254,Disease_C0004771
Compound_DB01017,Disease_C0004771
Compound_DB02703,Disease_C0004771
Compound_DB02659,Disease_C0005424
Compound_DB00027,Disease_C0005743
Compound_DB00440,Disease_C0005743
Compound_DB00626,Disease_C0005743
Compound_DB00634,Disease_C0005743
Compound_DB00684,Disease_C0005743
Compound_DB00741,Disease_C0005743
Compound_DB00781,Disease_C0005743
Compound_DB00798,Disease_C0005743
Compound_DB00860,Disease_C0005743
Compound_DB00994,Disease_C0005743
Compound_DB01234,Disease_C0005743
Compound_DB01380,Disease_C0005743
Compound_DB02703,Disease_C0005743
Compound_DB01053,Disease_C0006057
Compound_DB00254,Disease_C0006181
Compound_DB02703,Disease_C0006181
Compound_DB09321,Disease_C0006434
Compound_DB09345,Disease_C0006434
Compound_DB00577,Disease_C0008049
Compound_DB00787,Disease_C0008049
Compound_DB00591,Disease_C0008526
Compound_DB08874,Disease_C0009062
Compound_DB00027,Disease_C0009768
Compound_DB00207,Disease_C0009768
Compound_DB00218,Disease_C0009768
Compound_DB00440,Disease_C0009768
Compound_DB00537,Disease_C0009768
Compound_DB00595,Disease_C0009768
Compound_DB00634,Disease_C0009768
Compound_DB00684,Disease_C0009768
Compound_DB00759,Disease_C0009768
Compound_DB00781,Disease_C0009768
Compound_DB00798,Disease_C0009768
Compound_DB00860,Disease_C0009768
Compound_DB01044,Disease_C0009768
Compound_DB01059,Disease_C0009768
Compound_DB01137,Disease_C0009768
Compound_DB01165,Disease_C0009768
Compound_DB02703,Disease_C0009768
Compound_DB06771,Disease_C0009768
Compound_DB01003,Disease_C0009769
Compound_DB00199,Disease_C0009770
Compound_DB00263,Disease_C0009770
Compound_DB00634,Disease_C0009770
Compound_DB01015,Disease_C0009770
Compound_DB01003,Disease_C0009773
Compound_DB06794,Disease_C0009773
Compound_DB00253,Disease_C0010032
Compound_DB00324,Disease_C0010032
Compound_DB00626,Disease_C0010032
Compound_DB00684,Disease_C0010032
Compound_DB00741,Disease_C0010032
Compound_DB00781,Disease_C0010032
Compound_DB00858,Disease_C0010032
Compound_DB00860,Disease_C0010032
Compound_DB00873,Disease_C0010032
Compound_DB00994,Disease_C0010032
Compound_DB01234,Disease_C0010032
Compound_DB01380,Disease_C0010032
Compound_DB02703,Disease_C0010032
Compound_DB00253,Disease_C0010543
Compound_DB00324,Disease_C0010543
Compound_DB00741,Disease_C0010543
Compound_DB00858,Disease_C0010543
Compound_DB00860,Disease_C0010543
Compound_DB01234,Disease_C0010543
Compound_DB01380,Disease_C0010543
Compound_DB00257,Disease_C0011974
Compound_DB00681,Disease_C0011974
Compound_DB00825,Disease_C0011974
Compound_DB01110,Disease_C0011974
Compound_DB09321,Disease_C0011974
Compound_DB09357,Disease_C0011974
Compound_DB09512,Disease_C0011974
Compound_DB06803,Disease_C0012561
Compound_DB00512,Disease_C0014358
Compound_DB08874,Disease_C0014358
Compound_DB00443,Disease_C0014488
Compound_DB00620,Disease_C0014488
Compound_DB00635,Disease_C0014488
Compound_DB00860,Disease_C0014488
Compound_DB00959,Disease_C0014488
Compound_DB01234,Disease_C0014488
Compound_DB01380,Disease_C0014488
Compound_DB00199,Disease_C0014752
Compound_DB01053,Disease_C0017418
Compound_DB09320,Disease_C0017418
Compound_DB00254,Disease_C0018190
Compound_DB00595,Disease_C0018190
Compound_DB00618,Disease_C0018190
Compound_DB00681,Disease_C0018190
Compound_DB00759,Disease_C0018190
Compound_DB01017,Disease_C0018190
Compound_DB01082,Disease_C0018190
Compound_DB02703,Disease_C0018190
Compound_DB01064,Disease_C0020683
Compound_DB03904,Disease_C0021092
Compound_DB00537,Disease_C0021355
Compound_DB00741,Disease_C0021355
Compound_DB01059,Disease_C0021355
Compound_DB01165,Disease_C0021355
Compound_DB01380,Disease_C0021355
Compound_DB00716,Disease_C0022281
Compound_DB00751,Disease_C0022281
Compound_DB01620,Disease_C0022281
Compound_DB06711,Disease_C0022281
Compound_DB08799,Disease_C0022281
Compound_DB00194,Disease_C0022570
Compound_DB01004,Disease_C0022570
Compound_DB00711,Disease_C0023968
Compound_DB00254,Disease_C0024286
Compound_DB00595,Disease_C0024286
Compound_DB00618,Disease_C0024286
Compound_DB00681,Disease_C0024286
Compound_DB00759,Disease_C0024286
Compound_DB01017,Disease_C0024286
Compound_DB02703,Disease_C0024286
Compound_DB00608,Disease_C0024536
Compound_DB01611,Disease_C0024536
Compound_DB00199,Disease_C0029076
Compound_DB00493,Disease_C0029076
Compound_DB00759,Disease_C0029076
Compound_DB09093,Disease_C0029076
Compound_DB01053,Disease_C0030636
Compound_DB04930,Disease_C0030758
Compound_DB09350,Disease_C0030758
Compound_DB00281,Disease_C0030759
Compound_DB00431,Disease_C0030759
Compound_DB04930,Disease_C0030759
Compound_DB09350,Disease_C0030759
Compound_DB00184,Disease_C0030783
Compound_DB02701,Disease_C0030783
Compound_DB01607,Disease_C0030785
Compound_DB01053,Disease_C0031946
Compound_DB09320,Disease_C0031946
Compound_DB00223,Disease_C0033777
Compound_DB00240,Disease_C0033777
Compound_DB00288,Disease_C0033777
Compound_DB00443,Disease_C0033777
Compound_DB00547,Disease_C0033777
Compound_DB00588,Disease_C0033777
Compound_DB00591,Disease_C0033777
Compound_DB00596,Disease_C0033777
Compound_DB00620,Disease_C0033777
Compound_DB00663,Disease_C0033777
Compound_DB00741,Disease_C0033777
Compound_DB00764,Disease_C0033777
Compound_DB00838,Disease_C0033777
Compound_DB00846,Disease_C0033777
Compound_DB00860,Disease_C0033777
Compound_DB00959,Disease_C0033777
Compound_DB01047,Disease_C0033777
Compound_DB01130,Disease_C0033777
Compound_DB01234,Disease_C0033777
Compound_DB01260,Disease_C0033777
Compound_DB01380,Disease_C0033777
Compound_DB06768,Disease_C0033777
Compound_DB06786,Disease_C0033777
Compound_DB09096,Disease_C0033777
Compound_DB01053,Disease_C0034686
Compound_DB09320,Disease_C0034686
Compound_DB00388,Disease_C0034886
Compound_DB09321,Disease_C0034886
Compound_DB09345,Disease_C0034886
Compound_DB00218,Disease_C0035468
Compound_DB00319,Disease_C0035468
Compound_DB00355,Disease_C0035468
Compound_DB00415,Disease_C0035468
Compound_DB00438,Disease_C0035468
Compound_DB00479,Disease_C0035468
Compound_DB00537,Disease_C0035468
Compound_DB00684,Disease_C0035468
Compound_DB00766,Disease_C0035468
Compound_DB00798,Disease_C0035468
Compound_DB01059,Disease_C0035468
Compound_DB01060,Disease_C0035468
Compound_DB01112,Disease_C0035468
Compound_DB01139,Disease_C0035468
Compound_DB01165,Disease_C0035468
Compound_DB01212,Disease_C0035468
Compound_DB01331,Disease_C0035468
Compound_DB01332,Disease_C0035468
Compound_DB01607,Disease_C0035468
Compound_DB02703,Disease_C0035468
Compound_DB06590,Disease_C0035468
Compound_DB09324,Disease_C0035468
Compound_DB00254,Disease_C0035597
Compound_DB00595,Disease_C0035597
Compound_DB00618,Disease_C0035597
Compound_DB00681,Disease_C0035597
Compound_DB00759,Disease_C0035597
Compound_DB01017,Disease_C0035597
Compound_DB02703,Disease_C0035597
Compound_DB00265,Disease_C0036262
Compound_DB00281,Disease_C0036262
Compound_DB00431,Disease_C0036262
Compound_DB04930,Disease_C0036262
Compound_DB00443,Disease_C0036271
Compound_DB01013,Disease_C0036271
Compound_DB00201,Disease_C0037195
Compound_DB00316,Disease_C0037195
Compound_DB00388,Disease_C0037195
Compound_DB00397,Disease_C0037195
Compound_DB00788,Disease_C0037195
Compound_DB00852,Disease_C0037195
Compound_DB00874,Disease_C0037195
Compound_DB00936,Disease_C0037195
Compound_DB00945,Disease_C0037195
Compound_DB01050,Disease_C0037195
Compound_DB01364,Disease_C0037195
Compound_DB01620,Disease_C0037195
Compound_DB06691,Disease_C0037195
Compound_DB00586,Disease_C0038048
Compound_DB00825,Disease_C0038048
Compound_DB01744,Disease_C0038048
Compound_DB06774,Disease_C0038048
Compound_DB09543,Disease_C0038048
Compound_DB00512,Disease_C0038157
Compound_DB00476,Disease_C0038437
Compound_DB01053,Disease_C0039131
Compound_DB09320,Disease_C0039131
Compound_DB00239,Disease_C0040259
Compound_DB00257,Disease_C0040259
Compound_DB00400,Disease_C0040259
Compound_DB00443,Disease_C0040259
Compound_DB00525,Disease_C0040259
Compound_DB00735,Disease_C0040259
Compound_DB00741,Disease_C0040259
Compound_DB00793,Disease_C0040259
Compound_DB00857,Disease_C0040259
Compound_DB00936,Disease_C0040259
Compound_DB01026,Disease_C0040259
Compound_DB01086,Disease_C0040259
Compound_DB01091,Disease_C0040259
Compound_DB01110,Disease_C0040259
Compound_DB01127,Disease_C0040259
Compound_DB01153,Disease_C0040259
Compound_DB01188,Disease_C0040259
Compound_DB01380,Disease_C0040259
Compound_DB06820,Disease_C0040259
Compound_DB08933,Disease_C0040259
Compound_DB09321,Disease_C0040259
Compound_DB09345,Disease_C0040259
Compound_DB00730,Disease_C0040553
Compound_DB00254,Disease_C0041472
Compound_DB02703,Disease_C0041472
Compound_DB00254,Disease_C0041473
Compound_DB02703,Disease_C0041473
Compound_DB00730,Disease_C0041648
Compound_DB00501,Disease_C0041909
Compound_DB01282,Disease_C0042135
Compound_DB00201,Disease_C0042376
Compound_DB00320,Disease_C0042376
Compound_DB00696,Disease_C0042376
Compound_DB01174,Disease_C0042376
Compound_DB09321,Disease_C0043250
Compound_DB09345,Disease_C0043250
Compound_DB00254,Disease_C0043388
Compound_DB00595,Disease_C0043388
Compound_DB00618,Disease_C0043388
Compound_DB00681,Disease_C0043388
Compound_DB00759,Disease_C0043388
Compound_DB01017,Disease_C0043388
Compound_DB01053,Disease_C0043388
Compound_DB02703,Disease_C0043388
Compound_DB09320,Disease_C0043388
Compound_DB00319,Disease_C0085394
Compound_DB00355,Disease_C0085394
Compound_DB00479,Disease_C0085394
Compound_DB00493,Disease_C0085394
Compound_DB00684,Disease_C0085394
Compound_DB00798,Disease_C0085394
Compound_DB00948,Disease_C0085394
Compound_DB01061,Disease_C0085394
Compound_DB01212,Disease_C0085394
Compound_DB01332,Disease_C0085394
Compound_DB01607,Disease_C0085394
Compound_DB02703,Disease_C0085394
Compound_DB00681,Disease_C0085438
Compound_DB01013,Disease_C0085656
Compound_DB00967,Disease_C0149526
Compound_DB09047,Disease_C0149948
Compound_DB00254,Disease_C0149966
Compound_DB00467,Disease_C0149966
Compound_DB00595,Disease_C0149966
Compound_DB00618,Disease_C0149966
Compound_DB00681,Disease_C0149966
Compound_DB00759,Disease_C0149966
Compound_DB01017,Disease_C0149966
Compound_DB01112,Disease_C0149966
Compound_DB01212,Disease_C0149966
Compound_DB02703,Disease_C0149966
Compound_DB00681,Disease_C0151874
Compound_DB09496,Disease_C0151907
Compound_DB09526,Disease_C0151907
Compound_DB00258,Disease_C0151940
Compound_DB00326,Disease_C0151940
Compound_DB01164,Disease_C0151940
Compound_DB00281,Disease_C0152030
Compound_DB00297,Disease_C0152030
Compound_DB00527,Disease_C0152030
Compound_DB00645,Disease_C0152030
Compound_DB00825,Disease_C0152030
Compound_DB00871,Disease_C0152030
Compound_DB01086,Disease_C0152030
Compound_DB03255,Disease_C0152030
Compound_DB06770,Disease_C0152030
Compound_DB09085,Disease_C0152030
Compound_DB09321,Disease_C0152030
Compound_DB09345,Disease_C0152030
Compound_DB00415,Disease_C0152486
Compound_DB01212,Disease_C0152486
Compound_DB00254,Disease_C0152945
Compound_DB01053,Disease_C0152945
Compound_DB02703,Disease_C0152945
Compound_DB01053,Disease_C0152946
Compound_DB01190,Disease_C0152967
Compound_DB00319,Disease_C0152973
Compound_DB00355,Disease_C0152973
Compound_DB00438,Disease_C0152973
Compound_DB00479,Disease_C0152973
Compound_DB00493,Disease_C0152973
Compound_DB00798,Disease_C0152973
Compound_DB01332,Disease_C0152973
Compound_DB02703,Disease_C0152973
Compound_DB00873,Disease_C0153027
Compound_DB01053,Disease_C0153188
Compound_DB09320,Disease_C0153188
Compound_DB00254,Disease_C0153193
Compound_DB00595,Disease_C0153193
Compound_DB00759,Disease_C0153193
Compound_DB02703,Disease_C0153193
Compound_DB00199,Disease_C0153195
Compound_DB00207,Disease_C0153195
Compound_DB00254,Disease_C0153195
Compound_DB00319,Disease_C0153195
Compound_DB00415,Disease_C0153195
Compound_DB00467,Disease_C0153195
Compound_DB00537,Disease_C0153195
Compound_DB00595,Disease_C0153195
Compound_DB00618,Disease_C0153195
Compound_DB00671,Disease_C0153195
Compound_DB00681,Disease_C0153195
Compound_DB00685,Disease_C0153195
Compound_DB00759,Disease_C0153195
Compound_DB00919,Disease_C0153195
Compound_DB00948,Disease_C0153195
Compound_DB01017,Disease_C0153195
Compound_DB01032,Disease_C0153195
Compound_DB01044,Disease_C0153195
Compound_DB01059,Disease_C0153195
Compound_DB01112,Disease_C0153195
Compound_DB01165,Disease_C0153195
Compound_DB01212,Disease_C0153195
Compound_DB01331,Disease_C0153195
Compound_DB01332,Disease_C0153195
Compound_DB01416,Disease_C0153195
Compound_DB02703,Disease_C0153195
Compound_DB00199,Disease_C0153196
Compound_DB00254,Disease_C0153196
Compound_DB00319,Disease_C0153196
Compound_DB00415,Disease_C0153196
Compound_DB00595,Disease_C0153196
Compound_DB00618,Disease_C0153196
Compound_DB00685,Disease_C0153196
Compound_DB00759,Disease_C0153196
Compound_DB00948,Disease_C0153196
Compound_DB01017,Disease_C0153196
Compound_DB01032,Disease_C0153196
Compound_DB01059,Disease_C0153196
Compound_DB01112,Disease_C0153196
Compound_DB01165,Disease_C0153196
Compound_DB01212,Disease_C0153196
Compound_DB01330,Disease_C0153196
Compound_DB01331,Disease_C0153196
Compound_DB01332,Disease_C0153196
Compound_DB02703,Disease_C0153196
Compound_DB01053,Disease_C0153216
Compound_DB01212,Disease_C0153216
Compound_DB00438,Disease_C0153225
Compound_DB01212,Disease_C0153225
Compound_DB01212,Disease_C0153227
Compound_DB01053,Disease_C0153240
Compound_DB00525,Disease_C0153246
Compound_DB00681,Disease_C0153254
Compound_DB00681,Disease_C0153256
Compound_DB00518,Disease_C0153289
Compound_DB00518,Disease_C0153290
Compound_DB00443,Disease_C0154301
Compound_DB00620,Disease_C0154301
Compound_DB00635,Disease_C0154301
Compound_DB00741,Disease_C0154301
Compound_DB00860,Disease_C0154301
Compound_DB00959,Disease_C0154301
Compound_DB01234,Disease_C0154301
Compound_DB01380,Disease_C0154301
Compound_DB00446,Disease_C0154639
Compound_DB00493,Disease_C0154639
Compound_DB00760,Disease_C0154639
Compound_DB01053,Disease_C0154639
Compound_DB01112,Disease_C0154639
Compound_DB01212,Disease_C0154639
Compound_DB01332,Disease_C0154639
Compound_DB00479,Disease_C0154640
Compound_DB00607,Disease_C0154640
Compound_DB00713,Disease_C0154640
Compound_DB01112,Disease_C0154640
Compound_DB01147,Disease_C0154640
Compound_DB01212,Disease_C0154640
Compound_DB00564,Disease_C0154731
Compound_DB00905,Disease_C0155213
Compound_DB01059,Disease_C0155440
Compound_DB01165,Disease_C0155440
Compound_DB06605,Disease_C0155749
Compound_DB00415,Disease_C0155814
Compound_DB00695,Disease_C0155919
Compound_DB00717,Disease_C0156393
Compound_DB00783,Disease_C0156393
Compound_DB00890,Disease_C0156393
Compound_DB00957,Disease_C0156393
Compound_DB00977,Disease_C0156393
Compound_DB01395,Disease_C0156393
Compound_DB00107,Disease_C0156543
Compound_DB00429,Disease_C0156543
Compound_DB00834,Disease_C0156543
Compound_DB00917,Disease_C0156543
Compound_DB01160,Disease_C0156543
Compound_DB00653,Disease_C0156677
Compound_DB00936,Disease_C0157726
Compound_DB04911,Disease_C0162627
Compound_DB06219,Disease_C0162627
Compound_DB09042,Disease_C0162627
Compound_DB09353,Disease_C0175167
Compound_DB00199,Disease_C0178299
Compound_DB00218,Disease_C0178299
Compound_DB00254,Disease_C0178299
Compound_DB00274,Disease_C0178299
Compound_DB00319,Disease_C0178299
Compound_DB00355,Disease_C0178299
Compound_DB00415,Disease_C0178299
Compound_DB00417,Disease_C0178299
Compound_DB00438,Disease_C0178299
Compound_DB00456,Disease_C0178299
Compound_DB00479,Disease_C0178299
Compound_DB00485,Disease_C0178299
Compound_DB00493,Disease_C0178299
Compound_DB00537,Disease_C0178299
Compound_DB00567,Disease_C0178299
Compound_DB00595,Disease_C0178299
Compound_DB00607,Disease_C0178299
Compound_DB00618,Disease_C0178299
Compound_DB00681,Disease_C0178299
Compound_DB00685,Disease_C0178299
Compound_DB00713,Disease_C0178299
Compound_DB00759,Disease_C0178299
Compound_DB00766,Disease_C0178299
Compound_DB00798,Disease_C0178299
Compound_DB00833,Disease_C0178299
Compound_DB00916,Disease_C0178299
Compound_DB00948,Disease_C0178299
Compound_DB00954,Disease_C0178299
Compound_DB01000,Disease_C0178299
Compound_DB01017,Disease_C0178299
Compound_DB01053,Disease_C0178299
Compound_DB01059,Disease_C0178299
Compound_DB01060,Disease_C0178299
Compound_DB01061,Disease_C0178299
Compound_DB01112,Disease_C0178299
Compound_DB01137,Disease_C0178299
Compound_DB01139,Disease_C0178299
Compound_DB01140,Disease_C0178299
Compound_DB01147,Disease_C0178299
Compound_DB01150,Disease_C0178299
Compound_DB01165,Disease_C0178299
Compound_DB01172,Disease_C0178299
Compound_DB01190,Disease_C0178299
Compound_DB01211,Disease_C0178299
Compound_DB01212,Disease_C0178299
Compound_DB01326,Disease_C0178299
Compound_DB01327,Disease_C0178299
Compound_DB01328,Disease_C0178299
Compound_DB01330,Disease_C0178299
Compound_DB01331,Disease_C0178299
Compound_DB01332,Disease_C0178299
Compound_DB01333,Disease_C0178299
Compound_DB01416,Disease_C0178299
Compound_DB01597,Disease_C0178299
Compound_DB01598,Disease_C0178299
Compound_DB01602,Disease_C0178299
Compound_DB01603,Disease_C0178299
Compound_DB01606,Disease_C0178299
Compound_DB01607,Disease_C0178299
Compound_DB02703,Disease_C0178299
Compound_DB06219,Disease_C0178299
Compound_DB09320,Disease_C0178299
Compound_DB09324,Disease_C0178299
Compound_DB00888,Disease_C0220655
Compound_DB04572,Disease_C0220655
Compound_DB00237,Disease_C0231403
Compound_DB00312,Disease_C0231403
Compound_DB00418,Disease_C0231403
Compound_DB00475,Disease_C0231403
Compound_DB01351,Disease_C0231403
Compound_DB01352,Disease_C0231403
Compound_DB01353,Disease_C0231403
Compound_DB00849,Disease_C0233485
Compound_DB00849,Disease_C0233494
Compound_DB00936,Disease_C0234925
Compound_DB09353,Disease_C0234925
Compound_DB00252,Disease_C0234974
Compound_DB00273,Disease_C0234974
Compound_DB00555,Disease_C0234974
Compound_DB00564,Disease_C0234974
Compound_DB00776,Disease_C0234974
Compound_DB00794,Disease_C0234974
Compound_DB00906,Disease_C0234974
Compound_DB00949,Disease_C0234974
Compound_DB01174,Disease_C0234974
Compound_DB01202,Disease_C0234974
Compound_DB00252,Disease_C0234978
Compound_DB00747,Disease_C0235238
Compound_DB00809,Disease_C0235238
Compound_DB00979,Disease_C0235238
Compound_DB00388,Disease_C0235267
Compound_DB00935,Disease_C0235267
Compound_DB01620,Disease_C0235267
Compound_DB06711,Disease_C0235267
Compound_DB06764,Disease_C0235267
Compound_DB08799,Disease_C0235267
Compound_DB09287,Disease_C0235267
Compound_DB09322,Disease_C0235267
Compound_DB00281,Disease_C0235339
Compound_DB00514,Disease_C0235339
Compound_DB00645,Disease_C0235339
Compound_DB00825,Disease_C0235339
Compound_DB01086,Disease_C0235339
Compound_DB03255,Disease_C0235339
Compound_DB00151,Disease_C0237963
Compound_DB06151,Disease_C0237963
Compound_DB00981,Disease_C0237996
Compound_DB00200,Disease_C0238080
Compound_DB01612,Disease_C0238080
Compound_DB09112,Disease_C0238080
Compound_DB09499,Disease_C0238080
Compound_DB00074,Disease_C0238217
Compound_DB00111,Disease_C0238217
Compound_DB00864,Disease_C0238217
Compound_DB06681,Disease_C0238217
Compound_DB00279,Disease_C0238298
Compound_DB06783,Disease_C0238452
Compound_DB01148,Disease_C0241310
Compound_DB00684,Disease_C0259799
Compound_DB00873,Disease_C0259799
Compound_DB01234,Disease_C0259799
Compound_DB02703,Disease_C0259799
Compound_DB01213,Disease_C0261439
Compound_DB00566,Disease_C0261486
Compound_DB00974,Disease_C0261486
Compound_DB06782,Disease_C0261486
Compound_DB00328,Disease_C0262399
Compound_DB00328,Disease_C0262633
Compound_DB01397,Disease_C0262633
Compound_DB09357,Disease_C0263283
Compound_DB06643,Disease_C0264115
Compound_DB01053,Disease_C0264515
Compound_DB00244,Disease_C0267390
Compound_DB04941,Disease_C0267436
Compound_DB00704,Disease_C0267511
Compound_DB01183,Disease_C0267511
Compound_DB06800,Disease_C0267511
Compound_DB09049,Disease_C0267511
Compound_DB00685,Disease_C0269050
Compound_DB01059,Disease_C0269050
Compound_DB00303,Disease_C0269398
Compound_DB00685,Disease_C0269398
Compound_DB01059,Disease_C0269398
Compound_DB00653,Disease_C0269658
Compound_DB00246,Disease_C0270425
Compound_DB00252,Disease_C0270425
Compound_DB00334,Disease_C0270425
Compound_DB00555,Disease_C0270425
Compound_DB00564,Disease_C0270425
Compound_DB00734,Disease_C0270425
Compound_DB00794,Disease_C0270425
Compound_DB01174,Disease_C0270425
Compound_DB01224,Disease_C0270425
Compound_DB01238,Disease_C0270425
Compound_DB01356,Disease_C0270425
Compound_DB00819,Disease_C0271152
Compound_DB09046,Disease_C0271693
Compound_DB09264,Disease_C0272373
Compound_DB00650,Disease_C0274462
Compound_DB11596,Disease_C0274462
Compound_DB00650,Disease_C0274478
Compound_DB11596,Disease_C0274478
Compound_DB00390,Disease_C0274726
Compound_DB00303,Disease_C0275550
Compound_DB00415,Disease_C0275555
Compound_DB00199,Disease_C0275556
Compound_DB00207,Disease_C0275556
Compound_DB00218,Disease_C0275556
Compound_DB00415,Disease_C0275556
Compound_DB00685,Disease_C0275556
Compound_DB00766,Disease_C0275556
Compound_DB01059,Disease_C0275556
Compound_DB01060,Disease_C0275556
Compound_DB01150,Disease_C0275556
Compound_DB01165,Disease_C0275556
Compound_DB01211,Disease_C0275556
Compound_DB01053,Disease_C0275566
Compound_DB00199,Disease_C0275652
Compound_DB00207,Disease_C0275652
Compound_DB00254,Disease_C0275652
Compound_DB00319,Disease_C0275652
Compound_DB00415,Disease_C0275652
Compound_DB00467,Disease_C0275652
Compound_DB00537,Disease_C0275652
Compound_DB00595,Disease_C0275652
Compound_DB00618,Disease_C0275652
Compound_DB00671,Disease_C0275652
Compound_DB00681,Disease_C0275652
Compound_DB00685,Disease_C0275652
Compound_DB00759,Disease_C0275652
Compound_DB00919,Disease_C0275652
Compound_DB00948,Disease_C0275652
Compound_DB01017,Disease_C0275652
Compound_DB01032,Disease_C0275652
Compound_DB01044,Disease_C0275652
Compound_DB01059,Disease_C0275652
Compound_DB01112,Disease_C0275652
Compound_DB01165,Disease_C0275652
Compound_DB01212,Disease_C0275652
Compound_DB01332,Disease_C0275652
Compound_DB01416,Disease_C0275652
Compound_DB02703,Disease_C0275652
Compound_DB00199,Disease_C0275665
Compound_DB00254,Disease_C0275665
Compound_DB00415,Disease_C0275665
Compound_DB00467,Disease_C0275665
Compound_DB00595,Disease_C0275665
Compound_DB00618,Disease_C0275665
Compound_DB00681,Disease_C0275665
Compound_DB00685,Disease_C0275665
Compound_DB00759,Disease_C0275665
Compound_DB00919,Disease_C0275665
Compound_DB01017,Disease_C0275665
Compound_DB01032,Disease_C0275665
Compound_DB01044,Disease_C0275665
Compound_DB01059,Disease_C0275665
Compound_DB01112,Disease_C0275665
Compound_DB01165,Disease_C0275665
Compound_DB01212,Disease_C0275665
Compound_DB01332,Disease_C0275665
Compound_DB01416,Disease_C0275665
Compound_DB02703,Disease_C0275665
Compound_DB00199,Disease_C0275761
Compound_DB00415,Disease_C0275761
Compound_DB01060,Disease_C0275793
Compound_DB01060,Disease_C0275794
Compound_DB00207,Disease_C0275804
Compound_DB00415,Disease_C0275804
Compound_DB00417,Disease_C0275804
Compound_DB00535,Disease_C0275804
Compound_DB00567,Disease_C0275804
Compound_DB00671,Disease_C0275804
Compound_DB00833,Disease_C0275804
Compound_DB00954,Disease_C0275804
Compound_DB01053,Disease_C0275804
Compound_DB01060,Disease_C0275804
Compound_DB01066,Disease_C0275804
Compound_DB01112,Disease_C0275804
Compound_DB01140,Disease_C0275804
Compound_DB01150,Disease_C0275804
Compound_DB01211,Disease_C0275804
Compound_DB01333,Disease_C0275804
Compound_DB01415,Disease_C0275804
Compound_DB01416,Disease_C0275804
Compound_DB09320,Disease_C0275804
Compound_DB01053,Disease_C0275842
Compound_DB01017,Disease_C0275979
Compound_DB00207,Disease_C0276026
Compound_DB00218,Disease_C0276026
Compound_DB00274,Disease_C0276026
Compound_DB00303,Disease_C0276026
Compound_DB00319,Disease_C0276026
Compound_DB00355,Disease_C0276026
Compound_DB00415,Disease_C0276026
Compound_DB00438,Disease_C0276026
Compound_DB00456,Disease_C0276026
Compound_DB00493,Disease_C0276026
Compound_DB00535,Disease_C0276026
Compound_DB00537,Disease_C0276026
Compound_DB00560,Disease_C0276026
Compound_DB00685,Disease_C0276026
Compound_DB00766,Disease_C0276026
Compound_DB00833,Disease_C0276026
Compound_DB00948,Disease_C0276026
Compound_DB00976,Disease_C0276026
Compound_DB01044,Disease_C0276026
Compound_DB01059,Disease_C0276026
Compound_DB01060,Disease_C0276026
Compound_DB01061,Disease_C0276026
Compound_DB01066,Disease_C0276026
Compound_DB01082,Disease_C0276026
Compound_DB01112,Disease_C0276026
Compound_DB01137,Disease_C0276026
Compound_DB01139,Disease_C0276026
Compound_DB01155,Disease_C0276026
Compound_DB01165,Disease_C0276026
Compound_DB01208,Disease_C0276026
Compound_DB01211,Disease_C0276026
Compound_DB01212,Disease_C0276026
Compound_DB01326,Disease_C0276026
Compound_DB01328,Disease_C0276026
Compound_DB01330,Disease_C0276026
Compound_DB01331,Disease_C0276026
Compound_DB01332,Disease_C0276026
Compound_DB01333,Disease_C0276026
Compound_DB01416,Disease_C0276026
Compound_DB01597,Disease_C0276026
Compound_DB01598,Disease_C0276026
Compound_DB01602,Disease_C0276026
Compound_DB01606,Disease_C0276026
Compound_DB01607,Disease_C0276026
Compound_DB06590,Disease_C0276026
Compound_DB00319,Disease_C0276064
Compound_DB00916,Disease_C0276064
Compound_DB01331,Disease_C0276064
Compound_DB01332,Disease_C0276064
Compound_DB00319,Disease_C0276075
Compound_DB00355,Disease_C0276075
Compound_DB00479,Disease_C0276075
Compound_DB00760,Disease_C0276075
Compound_DB00798,Disease_C0276075
Compound_DB02703,Disease_C0276075
Compound_DB00438,Disease_C0276085
Compound_DB00432,Disease_C0276228
Compound_DB00351,Disease_C0276587
Compound_DB00681,Disease_C0276648
Compound_DB00681,Disease_C0276688
Compound_DB00681,Disease_C0276725
Compound_DB09041,Disease_C0276754
Compound_DB09040,Disease_C0276755
Compound_DB09041,Disease_C0276755
Compound_DB00295,Disease_C0278140
Compound_DB00327,Disease_C0278140
Compound_DB00333,Disease_C0278140
