,source,relation,target
17511,Compound::DB00198,has_side_effect,Disease::C0032285
17512,Compound::DB00198,has_side_effect,Disease::C0270846
17513,Compound::DB00198,has_side_effect,Disease::C0494475
17514,Compound::DB00198,has_side_effect,Disease::C0037199
17515,Compound::DB00198,has_side_effect,Disease::C0038325
17516,Compound::DB00198,has_side_effect,Disease::C0040034
17517,Compound::DB00198,has_side_effect,Disease::C0042109
17518,Compound::DB00198,has_side_effect,Disease::C0042571
17519,Compound::DB00198,has_side_effect,Disease::C0042963
17520,Compound::DB00198,has_side_effect,Disease::C0043250
17521,Compound::DB00198,has_side_effect,Disease::C0003862
17522,Compound::DB00198,has_side_effect,Disease::C0231528
17523,Compound::DB00275,has_side_effect,Disease::C0002170
17524,Compound::DB00275,has_side_effect,Disease::C4083212
17525,Compound::DB00275,has_side_effect,Disease::C0002792
17526,Compound::DB00275,has_side_effect,Disease::C0002962
17527,Compound::DB00275,has_side_effect,Disease::C0002994
17528,Compound::DB00275,has_side_effect,Disease::C0003467
17529,Compound::DB00275,has_side_effect,Disease::C0003864
17530,Compound::DB00275,has_side_effect,Disease::C0004604
17531,Compound::DB00275,has_side_effect,Disease::C0006277
17532,Compound::DB00275,has_side_effect,Disease::C0009806
17533,Compound::DB00275,has_side_effect,Disease::C0010200
17534,Compound::DB00275,has_side_effect,Disease::C0011849
17535,Compound::DB00275,has_side_effect,Disease::C0013395
17536,Compound::DB00275,has_side_effect,Disease::C0013595
17537,Compound::DB00275,has_side_effect,Disease::C0015230
17538,Compound::DB00275,has_side_effect,Disease::C0018099
17539,Compound::DB00275,has_side_effect,Disease::C0020649
17540,Compound::DB00275,has_side_effect,Disease::C0020651
17541,Compound::DB00275,has_side_effect,Disease::C0242350
17542,Compound::DB00275,has_side_effect,Disease::C0021400
17543,Compound::DB00275,has_side_effect,Disease::C0021603
17544,Compound::DB00275,has_side_effect,Disease::C0917801
17545,Compound::DB00275,has_side_effect,Disease::C0024141
17546,Compound::DB00275,has_side_effect,Disease::C0027497
17547,Compound::DB00275,has_side_effect,Disease::C0030193
17548,Compound::DB00275,has_side_effect,Disease::C0031350
17549,Compound::DB00275,has_side_effect,Disease::C0242429
17550,Compound::DB00275,has_side_effect,Disease::C0032285
17551,Compound::DB00275,has_side_effect,Disease::C0033774
17552,Compound::DB00275,has_side_effect,Disease::C0035455
17553,Compound::DB00275,has_side_effect,Disease::C0020683
17554,Compound::DB00275,has_side_effect,Disease::C0037199
17555,Compound::DB00275,has_side_effect,Disease::C0038325
17556,Compound::DB00275,has_side_effect,Disease::C0040034
17557,Compound::DB00275,has_side_effect,Disease::C0040460
17558,Compound::DB00275,has_side_effect,Disease::C0042029
17559,Compound::DB00275,has_side_effect,Disease::C0042109
17560,Compound::DB00275,has_side_effect,Disease::C0042571
17561,Compound::DB00275,has_side_effect,Disease::C0042963
17562,Compound::DB00275,has_side_effect,Disease::C0043250
17563,Compound::DB00275,has_side_effect,Disease::C0003862
17564,Compound::DB00275,has_side_effect,Disease::C0231528
17565,Compound::DB00650,has_side_effect,Disease::C0002170
17566,Compound::DB00650,has_side_effect,Disease::C4083212
17567,Compound::DB00650,has_side_effect,Disease::C0002792
17568,Compound::DB00650,has_side_effect,Disease::C0009806
17569,Compound::DB00650,has_side_effect,Disease::C0013395
17570,Compound::DB00650,has_side_effect,Disease::C0015230
17571,Compound::DB00650,has_side_effect,Disease::C0027497
17572,Compound::DB00650,has_side_effect,Disease::C0033774
17573,Compound::DB00650,has_side_effect,Disease::C0043144
17574,Compound::DB00650,has_side_effect,Disease::C0270846
17575,Compound::DB00650,has_side_effect,Disease::C0494475
17576,Compound::DB00650,has_side_effect,Disease::C0020683
17577,Compound::DB00650,has_side_effect,Disease::C0040034
17578,Compound::DB00650,has_side_effect,Disease::C0042109
17579,Compound::DB00650,has_side_effect,Disease::C0042963
17580,Compound::DB00782,has_side_effect,Disease::C0002792
17581,Compound::DB00782,has_side_effect,Disease::C0003467
17582,Compound::DB00782,has_side_effect,Disease::C0009806
17583,Compound::DB00782,has_side_effect,Disease::C0015230
17584,Compound::DB00782,has_side_effect,Disease::C0242350
17585,Compound::DB00782,has_side_effect,Disease::C0021603
17586,Compound::DB00782,has_side_effect,Disease::C0917801
17587,Compound::DB00782,has_side_effect,Disease::C0027497
17588,Compound::DB00782,has_side_effect,Disease::C0042109
17589,Compound::DB00782,has_side_effect,Disease::C0042963
17590,Compound::DB00782,has_side_effect,Disease::C0026961
17591,Compound::DB01203,has_side_effect,Disease::C0002170
17592,Compound::DB01203,has_side_effect,Disease::C4083212
17593,Compound::DB01203,has_side_effect,Disease::C0006266
17594,Compound::DB01203,has_side_effect,Disease::C0009806
17595,Compound::DB01203,has_side_effect,Disease::C0010200
17596,Compound::DB01203,has_side_effect,Disease::C0013395
17597,Compound::DB01203,has_side_effect,Disease::C0015230
17598,Compound::DB01203,has_side_effect,Disease::C0018802
17599,Compound::DB01203,has_side_effect,Disease::C1961112
17600,Compound::DB01203,has_side_effect,Disease::C0020649
17601,Compound::DB01203,has_side_effect,Disease::C0242350
17602,Compound::DB01203,has_side_effect,Disease::C0021603
17603,Compound::DB01203,has_side_effect,Disease::C0917801
17604,Compound::DB01203,has_side_effect,Disease::C0021775
17605,Compound::DB01203,has_side_effect,Disease::C0026896
17606,Compound::DB01203,has_side_effect,Disease::C0027497
17607,Compound::DB01203,has_side_effect,Disease::C0030193
17608,Compound::DB01203,has_side_effect,Disease::C0030848
17609,Compound::DB01203,has_side_effect,Disease::C0033774
17610,Compound::DB01203,has_side_effect,Disease::C0034734
17611,Compound::DB01203,has_side_effect,Disease::C0020683
17612,Compound::DB01203,has_side_effect,Disease::C0042963
17613,Compound::DB01203,has_side_effect,Disease::C0151636
17614,Compound::DB01203,has_side_effect,Disease::C0004245
17615,Compound::DB00547,has_side_effect,Disease::C0001144
17616,Compound::DB00547,has_side_effect,Disease::C0016436
17617,Compound::DB00547,has_side_effect,Disease::C0030193
17618,Compound::DB00547,has_side_effect,Disease::C0033774
17619,Compound::DB00547,has_side_effect,Disease::C0033860
17620,Compound::DB00547,has_side_effect,Disease::C0175167
17621,Compound::DB00988,has_side_effect,Disease::C0002962
17622,Compound::DB00988,has_side_effect,Disease::C0003467
17623,Compound::DB00988,has_side_effect,Disease::C0004238
17624,Compound::DB00988,has_side_effect,Disease::C0235480
17625,Compound::DB00988,has_side_effect,Disease::C0020538
17626,Compound::DB00988,has_side_effect,Disease::C0025323
17627,Compound::DB00988,has_side_effect,Disease::C0027497
17628,Compound::DB00988,has_side_effect,Disease::C0042963
17629,Compound::DB02546,has_side_effect,Disease::C0002170
17630,Compound::DB02546,has_side_effect,Disease::C4083212
17631,Compound::DB02546,has_side_effect,Disease::C0002994
17632,Compound::DB02546,has_side_effect,Disease::C0007137
17633,Compound::DB02546,has_side_effect,Disease::C0008325
17634,Compound::DB02546,has_side_effect,Disease::C0009806
17635,Compound::DB02546,has_side_effect,Disease::C0010200
17636,Compound::DB02546,has_side_effect,Disease::C0013922
17637,Compound::DB02546,has_side_effect,Disease::C0027051
17638,Compound::DB02546,has_side_effect,Disease::C0027497
17639,Compound::DB02546,has_side_effect,Disease::C0032285
17640,Compound::DB02546,has_side_effect,Disease::C0033774
17641,Compound::DB02546,has_side_effect,Disease::C0034065
17642,Compound::DB02546,has_side_effect,Disease::C0524702
17643,Compound::DB02546,has_side_effect,Disease::C0020683
17644,Compound::DB02546,has_side_effect,Disease::C0040034
17645,Compound::DB02546,has_side_effect,Disease::C0040038
17646,Compound::DB02546,has_side_effect,Disease::C0042963
17647,Compound::DB02546,has_side_effect,Disease::C0149871
17648,Compound::DB02546,has_side_effect,Disease::C0948089
17649,Compound::DB01260,has_side_effect,Disease::C0010200
17650,Compound::DB01260,has_side_effect,Disease::C0016436
17651,Compound::DB01260,has_side_effect,Disease::C0030193
17652,Compound::DB01260,has_side_effect,Disease::C0031350
17653,Compound::DB01260,has_side_effect,Disease::C0242429
17654,Compound::DB01260,has_side_effect,Disease::C0033774
17655,Compound::DB01260,has_side_effect,Disease::C0175167
17656,Compound::DB00642,has_side_effect,Disease::C0002170
17657,Compound::DB00642,has_side_effect,Disease::C4083212
17658,Compound::DB00642,has_side_effect,Disease::C0002792
17659,Compound::DB00642,has_side_effect,Disease::C0002962
17660,Compound::DB00642,has_side_effect,Disease::C0009806
17661,Compound::DB00642,has_side_effect,Disease::C0013395
17662,Compound::DB00642,has_side_effect,Disease::C0013922
17663,Compound::DB00642,has_side_effect,Disease::C0014742
17664,Compound::DB00642,has_side_effect,Disease::C0015230
17665,Compound::DB00642,has_side_effect,Disease::C0018834
17666,Compound::DB00642,has_side_effect,Disease::C0020538
17667,Compound::DB00642,has_side_effect,Disease::C0027051
17668,Compound::DB00642,has_side_effect,Disease::C0027497
17669,Compound::DB00642,has_side_effect,Disease::C0030193
17670,Compound::DB00642,has_side_effect,Disease::C0031350
17671,Compound::DB00642,has_side_effect,Disease::C0242429
17672,Compound::DB00642,has_side_effect,Disease::C0033774
17673,Compound::DB00642,has_side_effect,Disease::C0034065
17674,Compound::DB00642,has_side_effect,Disease::C0524702
17675,Compound::DB00642,has_side_effect,Disease::C0235063
17676,Compound::DB00642,has_side_effect,Disease::C0020683
17677,Compound::DB00642,has_side_effect,Disease::C0038325
17678,Compound::DB00642,has_side_effect,Disease::C0040034
17679,Compound::DB00642,has_side_effect,Disease::C0040053
17680,Compound::DB00642,has_side_effect,Disease::C0042109
17681,Compound::DB00642,has_side_effect,Disease::C0042963
17682,Compound::DB00642,has_side_effect,Disease::C0030590
17683,Compound::DB00642,has_side_effect,Disease::C0003862
17684,Compound::DB00642,has_side_effect,Disease::C0038454
17685,Compound::DB00642,has_side_effect,Disease::C0948089
17686,Compound::DB00642,has_side_effect,Disease::C0231528
17687,Compound::DB00631,has_side_effect,Disease::C0002170
17688,Compound::DB00631,has_side_effect,Disease::C4083212
17689,Compound::DB00631,has_side_effect,Disease::C0003467
17690,Compound::DB00631,has_side_effect,Disease::C0004604
17691,Compound::DB00631,has_side_effect,Disease::C0006849
17692,Compound::DB00631,has_side_effect,Disease::C0008350
17693,Compound::DB00631,has_side_effect,Disease::C0010200
17694,Compound::DB00631,has_side_effect,Disease::C0014356
17695,Compound::DB00631,has_side_effect,Disease::C0014742
17696,Compound::DB00631,has_side_effect,Disease::C0015230
17697,Compound::DB00631,has_side_effect,Disease::C0019348
17698,Compound::DB00631,has_side_effect,Disease::C0019360
17699,Compound::DB00631,has_side_effect,Disease::C0020538
17700,Compound::DB00631,has_side_effect,Disease::C0020649
17701,Compound::DB00631,has_side_effect,Disease::C0021400
17702,Compound::DB00631,has_side_effect,Disease::C0025323
17703,Compound::DB00631,has_side_effect,Disease::C0027497
17704,Compound::DB00631,has_side_effect,Disease::C0030193
17705,Compound::DB00631,has_side_effect,Disease::C0032285
17706,Compound::DB00631,has_side_effect,Disease::C0033774
17707,Compound::DB00631,has_side_effect,Disease::C0235063
17708,Compound::DB00631,has_side_effect,Disease::C0037199
17709,Compound::DB00631,has_side_effect,Disease::C0038160
17710,Compound::DB00631,has_side_effect,Disease::C1318973
17711,Compound::DB00631,has_side_effect,Disease::C0038325
17712,Compound::DB00631,has_side_effect,Disease::C0040034
17713,Compound::DB00631,has_side_effect,Disease::C0042963
17714,Compound::DB00631,has_side_effect,Disease::C0035235
17715,Compound::DB00631,has_side_effect,Disease::C0003862
17716,Compound::DB00631,has_side_effect,Disease::C0231528
17717,Compound::DB00845,has_side_effect,Disease::C0009806
17718,Compound::DB00845,has_side_effect,Disease::C0010692
17719,Compound::DB00845,has_side_effect,Disease::C0013922
17720,Compound::DB00845,has_side_effect,Disease::C0015230
17721,Compound::DB00845,has_side_effect,Disease::C0027497
17722,Compound::DB00845,has_side_effect,Disease::C0027796
17723,Compound::DB00845,has_side_effect,Disease::C0033774
17724,Compound::DB00845,has_side_effect,Disease::C0040038
17725,Compound::DB00845,has_side_effect,Disease::C0042963
17726,Compound::DB00845,has_side_effect,Disease::C0175167
17727,Compound::DB06237,has_side_effect,Disease::C0002962
17728,Compound::DB06237,has_side_effect,Disease::C0004604
17729,Compound::DB06237,has_side_effect,Disease::C0006277
17730,Compound::DB06237,has_side_effect,Disease::C0009806
17731,Compound::DB06237,has_side_effect,Disease::C0010200
17732,Compound::DB06237,has_side_effect,Disease::C0011849
17733,Compound::DB06237,has_side_effect,Disease::C0013395
17734,Compound::DB06237,has_side_effect,Disease::C0015230
17735,Compound::DB06237,has_side_effect,Disease::C0018099
17736,Compound::DB06237,has_side_effect,Disease::C0020538
17737,Compound::DB06237,has_side_effect,Disease::C0020649
17738,Compound::DB06237,has_side_effect,Disease::C0021400
17739,Compound::DB06237,has_side_effect,Disease::C0021603
17740,Compound::DB06237,has_side_effect,Disease::C0917801
17741,Compound::DB06237,has_side_effect,Disease::C0027497
17742,Compound::DB06237,has_side_effect,Disease::C0033578
17743,Compound::DB06237,has_side_effect,Disease::C0376358
17744,Compound::DB06237,has_side_effect,Disease::C0033774
17745,Compound::DB06237,has_side_effect,Disease::C0043144
17746,Compound::DB06237,has_side_effect,Disease::C0037199
17747,Compound::DB06237,has_side_effect,Disease::C0042029
17748,Compound::DB06237,has_side_effect,Disease::C0042571
17749,Compound::DB06237,has_side_effect,Disease::C0042963
17750,Compound::DB06237,has_side_effect,Disease::C0003862
17751,Compound::DB06237,has_side_effect,Disease::C0149871
17752,Compound::DB06237,has_side_effect,Disease::C0033038
17753,Compound::DB06237,has_side_effect,Disease::C0231528
17754,Compound::DB00312,has_side_effect,Disease::C0002994
17755,Compound::DB00312,has_side_effect,Disease::C0003467
17756,Compound::DB00312,has_side_effect,Disease::C0009806
17757,Compound::DB00312,has_side_effect,Disease::C0015230
17758,Compound::DB00312,has_side_effect,Disease::C0020649
17759,Compound::DB00312,has_side_effect,Disease::C0027497
17760,Compound::DB00312,has_side_effect,Disease::C0235063
17761,Compound::DB00312,has_side_effect,Disease::C0020683
17762,Compound::DB00312,has_side_effect,Disease::C0042963
17763,Compound::DB01046,has_side_effect,Disease::C0003467
17764,Compound::DB01046,has_side_effect,Disease::C0009806
17765,Compound::DB01046,has_side_effect,Disease::C0010200
17766,Compound::DB01046,has_side_effect,Disease::C0013395
17767,Compound::DB01046,has_side_effect,Disease::C0015230
17768,Compound::DB01046,has_side_effect,Disease::C0016053
17769,Compound::DB01046,has_side_effect,Disease::C0021400
17770,Compound::DB01046,has_side_effect,Disease::C0027497
17771,Compound::DB01046,has_side_effect,Disease::C0030193
17772,Compound::DB01046,has_side_effect,Disease::C0020683
17773,Compound::DB01046,has_side_effect,Disease::C0042029
17774,Compound::DB01046,has_side_effect,Disease::C0042963
17775,Compound::DB01046,has_side_effect,Disease::C0231528
17776,Compound::DB00705,has_side_effect,Disease::C0002170
17777,Compound::DB00705,has_side_effect,Disease::C4083212
17778,Compound::DB00705,has_side_effect,Disease::C0002994
17779,Compound::DB00705,has_side_effect,Disease::C0003467
17780,Compound::DB00705,has_side_effect,Disease::C0003864
17781,Compound::DB00705,has_side_effect,Disease::C0004604
17782,Compound::DB00705,has_side_effect,Disease::C0006277
17783,Compound::DB00705,has_side_effect,Disease::C0700345
17784,Compound::DB00705,has_side_effect,Disease::C0009806
17785,Compound::DB00705,has_side_effect,Disease::C0010200
17786,Compound::DB00705,has_side_effect,Disease::C0013395
17787,Compound::DB00705,has_side_effect,Disease::C0014742
17788,Compound::DB00705,has_side_effect,Disease::C0015230
17789,Compound::DB00705,has_side_effect,Disease::C0016436
17790,Compound::DB00705,has_side_effect,Disease::C0017574
17791,Compound::DB00705,has_side_effect,Disease::C0018802
17792,Compound::DB00705,has_side_effect,Disease::C1961112
17793,Compound::DB00705,has_side_effect,Disease::C0019360
17794,Compound::DB00705,has_side_effect,Disease::C0020538
17795,Compound::DB00705,has_side_effect,Disease::C0020649
17796,Compound::DB00705,has_side_effect,Disease::C0020651
17797,Compound::DB00705,has_side_effect,Disease::C0242350
17798,Compound::DB00705,has_side_effect,Disease::C0021400
17799,Compound::DB00705,has_side_effect,Disease::C0021603
17800,Compound::DB00705,has_side_effect,Disease::C0917801
17801,Compound::DB00705,has_side_effect,Disease::C0025874
17802,Compound::DB00705,has_side_effect,Disease::C0149931
17803,Compound::DB00705,has_side_effect,Disease::C0027497
17804,Compound::DB00705,has_side_effect,Disease::C0030193
17805,Compound::DB00705,has_side_effect,Disease::C0031350
17806,Compound::DB00705,has_side_effect,Disease::C0242429
17807,Compound::DB00705,has_side_effect,Disease::C0032285
17808,Compound::DB00705,has_side_effect,Disease::C0033774
17809,Compound::DB00705,has_side_effect,Disease::C0035455
17810,Compound::DB00705,has_side_effect,Disease::C0020683
17811,Compound::DB00705,has_side_effect,Disease::C0037199
17812,Compound::DB00705,has_side_effect,Disease::C0038325
17813,Compound::DB00705,has_side_effect,Disease::C0038363
17814,Compound::DB00705,has_side_effect,Disease::C0039520
17815,Compound::DB00705,has_side_effect,Disease::C0039621
17816,Compound::DB00705,has_side_effect,Disease::C0040034
17817,Compound::DB00705,has_side_effect,Disease::C0040460
17818,Compound::DB00705,has_side_effect,Disease::C0042029
17819,Compound::DB00705,has_side_effect,Disease::C0042109
17820,Compound::DB00705,has_side_effect,Disease::C0042571
17821,Compound::DB00705,has_side_effect,Disease::C0042963
17822,Compound::DB00705,has_side_effect,Disease::C0043250
17823,Compound::DB00705,has_side_effect,Disease::C0003862
17824,Compound::DB00705,has_side_effect,Disease::C0028734
17825,Compound::DB00705,has_side_effect,Disease::C0231528
17826,Compound::DB00608,has_side_effect,Disease::C0002170
17827,Compound::DB00608,has_side_effect,Disease::C4083212
17828,Compound::DB00608,has_side_effect,Disease::C0002792
17829,Compound::DB00608,has_side_effect,Disease::C0002994
17830,Compound::DB00608,has_side_effect,Disease::C0003467
17831,Compound::DB00608,has_side_effect,Disease::C0015371
17832,Compound::DB00608,has_side_effect,Disease::C0014742
17833,Compound::DB00608,has_side_effect,Disease::C0015230
17834,Compound::DB00608,has_side_effect,Disease::C0020649
17835,Compound::DB00608,has_side_effect,Disease::C0021603
17836,Compound::DB00608,has_side_effect,Disease::C0917801
17837,Compound::DB00608,has_side_effect,Disease::C0023646
17838,Compound::DB00608,has_side_effect,Disease::C0242383
17839,Compound::DB00608,has_side_effect,Disease::C0027497
17840,Compound::DB00608,has_side_effect,Disease::C0033774
17841,Compound::DB00608,has_side_effect,Disease::C0033975
17842,Compound::DB00608,has_side_effect,Disease::C0036337
17843,Compound::DB00608,has_side_effect,Disease::C0270846
17844,Compound::DB00608,has_side_effect,Disease::C0494475
17845,Compound::DB00608,has_side_effect,Disease::C0038325
17846,Compound::DB00608,has_side_effect,Disease::C0040034
17847,Compound::DB00608,has_side_effect,Disease::C0042109
17848,Compound::DB00608,has_side_effect,Disease::C0042963
17849,Compound::DB00751,has_side_effect,Disease::C0010200
17850,Compound::DB00751,has_side_effect,Disease::C0031350
17851,Compound::DB00751,has_side_effect,Disease::C0242429
17852,Compound::DB00751,has_side_effect,Disease::C0033774
17853,Compound::DB00751,has_side_effect,Disease::C0035455
17854,Compound::DB00751,has_side_effect,Disease::C0037199
17855,Compound::DB00922,has_side_effect,Disease::C0004238
17856,Compound::DB00922,has_side_effect,Disease::C0235480
17857,Compound::DB00922,has_side_effect,Disease::C0009806
17858,Compound::DB00922,has_side_effect,Disease::C1961112
17859,Compound::DB00922,has_side_effect,Disease::C0020649
17860,Compound::DB00922,has_side_effect,Disease::C0021603
17861,Compound::DB00922,has_side_effect,Disease::C0917801
17862,Compound::DB00922,has_side_effect,Disease::C0027497
17863,Compound::DB00922,has_side_effect,Disease::C0042510
17864,Compound::DB00922,has_side_effect,Disease::C0042963
17865,Compound::DB00922,has_side_effect,Disease::C0030590
17866,Compound::DB00922,has_side_effect,Disease::C0151636
17867,Compound::DB00222,has_side_effect,Disease::C0002792
17868,Compound::DB00222,has_side_effect,Disease::C0002962
17869,Compound::DB00222,has_side_effect,Disease::C0002994
17870,Compound::DB00222,has_side_effect,Disease::C0003467
17871,Compound::DB00222,has_side_effect,Disease::C0011849
17872,Compound::DB00222,has_side_effect,Disease::C0013395
17873,Compound::DB00222,has_side_effect,Disease::C0014742
17874,Compound::DB00222,has_side_effect,Disease::C0015230
17875,Compound::DB00222,has_side_effect,Disease::C0020538
17876,Compound::DB00222,has_side_effect,Disease::C0020649
17877,Compound::DB00222,has_side_effect,Disease::C0021400
17878,Compound::DB00222,has_side_effect,Disease::C0021603
17879,Compound::DB00222,has_side_effect,Disease::C0917801
17880,Compound::DB00222,has_side_effect,Disease::C0027497
17881,Compound::DB00222,has_side_effect,Disease::C0033774
17882,Compound::DB00222,has_side_effect,Disease::C0270846
17883,Compound::DB00222,has_side_effect,Disease::C0494475
17884,Compound::DB00222,has_side_effect,Disease::C0020683
17885,Compound::DB00222,has_side_effect,Disease::C0038325
17886,Compound::DB00222,has_side_effect,Disease::C0040034
17887,Compound::DB00222,has_side_effect,Disease::C0042109
17888,Compound::DB00222,has_side_effect,Disease::C0042963
17889,Compound::DB00222,has_side_effect,Disease::C0043250
17890,Compound::DB00222,has_side_effect,Disease::C0038454
17891,Compound::DB00222,has_side_effect,Disease::C0028734
17892,Compound::DB00446,has_side_effect,Disease::C0002792
17893,Compound::DB00446,has_side_effect,Disease::C0002994
17894,Compound::DB00446,has_side_effect,Disease::C0014356
17895,Compound::DB00446,has_side_effect,Disease::C0015230
17896,Compound::DB00446,has_side_effect,Disease::C0027497
17897,Compound::DB00446,has_side_effect,Disease::C0030193
17898,Compound::DB00446,has_side_effect,Disease::C0033774
17899,Compound::DB00446,has_side_effect,Disease::C0020683
17900,Compound::DB00446,has_side_effect,Disease::C0040034
17901,Compound::DB00446,has_side_effect,Disease::C0042109
17902,Compound::DB00446,has_side_effect,Disease::C0042963
17903,Compound::DB00433,has_side_effect,Disease::C0002792
17904,Compound::DB00433,has_side_effect,Disease::C0002994
17905,Compound::DB00433,has_side_effect,Disease::C0003467
17906,Compound::DB00433,has_side_effect,Disease::C0004096
17907,Compound::DB00433,has_side_effect,Disease::C0015371
17908,Compound::DB00433,has_side_effect,Disease::C0009806
17909,Compound::DB00433,has_side_effect,Disease::C0010200
17910,Compound::DB00433,has_side_effect,Disease::C0013595
17911,Compound::DB00433,has_side_effect,Disease::C0014553
17912,Compound::DB00433,has_side_effect,Disease::C0014742
17913,Compound::DB00433,has_side_effect,Disease::C0015230
17914,Compound::DB00433,has_side_effect,Disease::C0018790
17915,Compound::DB00433,has_side_effect,Disease::C0020649
17916,Compound::DB00433,has_side_effect,Disease::C0242350
17917,Compound::DB00433,has_side_effect,Disease::C0021400
17918,Compound::DB00433,has_side_effect,Disease::C0021603
17919,Compound::DB00433,has_side_effect,Disease::C0917801
17920,Compound::DB00433,has_side_effect,Disease::C0024141
17921,Compound::DB00433,has_side_effect,Disease::C0033774
17922,Compound::DB00433,has_side_effect,Disease::C0034065
17923,Compound::DB00433,has_side_effect,Disease::C0524702
17924,Compound::DB00433,has_side_effect,Disease::C0235063
17925,Compound::DB00433,has_side_effect,Disease::C0270846
17926,Compound::DB00433,has_side_effect,Disease::C0494475
17927,Compound::DB00433,has_side_effect,Disease::C0037036
17928,Compound::DB00433,has_side_effect,Disease::C0039614
17929,Compound::DB00433,has_side_effect,Disease::C0040034
17930,Compound::DB00433,has_side_effect,Disease::C0042109
17931,Compound::DB00433,has_side_effect,Disease::C0026961
17932,Compound::DB00433,has_side_effect,Disease::C0080274
17933,Compound::DB00433,has_side_effect,Disease::C0149871
17934,Compound::DB00433,has_side_effect,Disease::C0242422
17935,Compound::DB01268,has_side_effect,Disease::C0001144
17936,Compound::DB01268,has_side_effect,Disease::C0002170
17937,Compound::DB01268,has_side_effect,Disease::C4083212
17938,Compound::DB01268,has_side_effect,Disease::C0002994
17939,Compound::DB01268,has_side_effect,Disease::C0004604
17940,Compound::DB01268,has_side_effect,Disease::C0006277
17941,Compound::DB01268,has_side_effect,Disease::C0006413
17942,Compound::DB01268,has_side_effect,Disease::C0006849
17943,Compound::DB01268,has_side_effect,Disease::C0008325
17944,Compound::DB01268,has_side_effect,Disease::C0009806
17945,Compound::DB01268,has_side_effect,Disease::C0010200
17946,Compound::DB01268,has_side_effect,Disease::C0012739
17947,Compound::DB01268,has_side_effect,Disease::C0013395
17948,Compound::DB01268,has_side_effect,Disease::C0013595
17949,Compound::DB01268,has_side_effect,Disease::C0013922
17950,Compound::DB01268,has_side_effect,Disease::C0014742
17951,Compound::DB01268,has_side_effect,Disease::C0014869
17952,Compound::DB01268,has_side_effect,Disease::C0015230
17953,Compound::DB01268,has_side_effect,Disease::C0017574
17954,Compound::DB01268,has_side_effect,Disease::C0018802
17955,Compound::DB01268,has_side_effect,Disease::C1961112
17956,Compound::DB01268,has_side_effect,Disease::C0020538
17957,Compound::DB01268,has_side_effect,Disease::C0020550
17958,Compound::DB01268,has_side_effect,Disease::C0020676
17959,Compound::DB01268,has_side_effect,Disease::C0021603
17960,Compound::DB01268,has_side_effect,Disease::C0917801
17961,Compound::DB01268,has_side_effect,Disease::C0023885
17962,Compound::DB01268,has_side_effect,Disease::C0025874
17963,Compound::DB01268,has_side_effect,Disease::C0027497
17964,Compound::DB01268,has_side_effect,Disease::C0027726
17965,Compound::DB01268,has_side_effect,Disease::C0029443
17966,Compound::DB01268,has_side_effect,Disease::C0030193
17967,Compound::DB01268,has_side_effect,Disease::C0032285
17968,Compound::DB01268,has_side_effect,Disease::C0033774
17969,Compound::DB01268,has_side_effect,Disease::C0034065
17970,Compound::DB01268,has_side_effect,Disease::C0524702
17971,Compound::DB01268,has_side_effect,Disease::C0235063
17972,Compound::DB01268,has_side_effect,Disease::C0035243
17973,Compound::DB01268,has_side_effect,Disease::C0041912
17974,Compound::DB01268,has_side_effect,Disease::C0270846
17975,Compound::DB01268,has_side_effect,Disease::C0494475
17976,Compound::DB01268,has_side_effect,Disease::C0020683
17977,Compound::DB01268,has_side_effect,Disease::C0038325
17978,Compound::DB01268,has_side_effect,Disease::C0038363
17979,Compound::DB01268,has_side_effect,Disease::C0040034
17980,Compound::DB01268,has_side_effect,Disease::C0040053
17981,Compound::DB01268,has_side_effect,Disease::C0040147
17982,Compound::DB01268,has_side_effect,Disease::C0042029
17983,Compound::DB01268,has_side_effect,Disease::C0042963
17984,Compound::DB01268,has_side_effect,Disease::C0085652
17985,Compound::DB01268,has_side_effect,Disease::C0003862
17986,Compound::DB01268,has_side_effect,Disease::C0243001
17987,Compound::DB01268,has_side_effect,Disease::C0149871
17988,Compound::DB01268,has_side_effect,Disease::C0038454
17989,Compound::DB01268,has_side_effect,Disease::C0948089
17990,Compound::DB01268,has_side_effect,Disease::C0231528
17991,Compound::DB00730,has_side_effect,Disease::C0002792
17992,Compound::DB00730,has_side_effect,Disease::C0002994
17993,Compound::DB00730,has_side_effect,Disease::C0013395
17994,Compound::DB00730,has_side_effect,Disease::C0014742
17995,Compound::DB00730,has_side_effect,Disease::C0015230
17996,Compound::DB00730,has_side_effect,Disease::C0020649
17997,Compound::DB00730,has_side_effect,Disease::C0027497
17998,Compound::DB00730,has_side_effect,Disease::C0033774
17999,Compound::DB00730,has_side_effect,Disease::C0270846
18000,Compound::DB00730,has_side_effect,Disease::C0494475
18001,Compound::DB00730,has_side_effect,Disease::C1527336
18002,Compound::DB00730,has_side_effect,Disease::C0038325
18003,Compound::DB00730,has_side_effect,Disease::C0042963
18004,Compound::DB01047,has_side_effect,Disease::C0016436
18005,Compound::DB01047,has_side_effect,Disease::C0030193
18006,Compound::DB01047,has_side_effect,Disease::C0033774
18007,Compound::DB01047,has_side_effect,Disease::C0175167
18008,Compound::DB00918,has_side_effect,Disease::C0002792
18009,Compound::DB00918,has_side_effect,Disease::C0002962
