,Unnamed: 0,source,relation,target
5980,5980,Compound::DB02703,has_approved_interaction,Disease::C1112709
5981,5981,Compound::DB00675,has_approved_interaction,Disease::C1134719
5982,5982,Compound::DB00563,has_approved_interaction,Disease::C1135868
5983,5983,Compound::DB00570,has_approved_interaction,Disease::C1135868
5984,5984,Compound::DB00970,has_approved_interaction,Disease::C1135868
5985,5985,Compound::DB00441,has_approved_interaction,Disease::C1140680
5986,5986,Compound::DB00488,has_approved_interaction,Disease::C1140680
5987,5987,Compound::DB00515,has_approved_interaction,Disease::C1140680
5988,5988,Compound::DB00958,has_approved_interaction,Disease::C1140680
5989,5989,Compound::DB00997,has_approved_interaction,Disease::C1140680
5990,5990,Compound::DB01005,has_approved_interaction,Disease::C1140680
5991,5991,Compound::DB01030,has_approved_interaction,Disease::C1140680
5992,5992,Compound::DB01042,has_approved_interaction,Disease::C1140680
5993,5993,Compound::DB01229,has_approved_interaction,Disease::C1140680
5994,5994,Compound::DB04572,has_approved_interaction,Disease::C1140680
5995,5995,Compound::DB05109,has_approved_interaction,Disease::C1140680
5996,5996,Compound::DB09074,has_approved_interaction,Disease::C1140680
5997,5997,Compound::DB00583,has_approved_interaction,Disease::C1142132
5998,5998,Compound::DB00145,has_approved_interaction,Disease::C1260880
5999,5999,Compound::DB00201,has_approved_interaction,Disease::C1260880
6000,6000,Compound::DB00283,has_approved_interaction,Disease::C1260880
6001,6001,Compound::DB00318,has_approved_interaction,Disease::C1260880
6002,6002,Compound::DB00332,has_approved_interaction,Disease::C1260880
6003,6003,Compound::DB00341,has_approved_interaction,Disease::C1260880
6004,6004,Compound::DB00366,has_approved_interaction,Disease::C1260880
6005,6005,Compound::DB00388,has_approved_interaction,Disease::C1260880
6006,6006,Compound::DB00397,has_approved_interaction,Disease::C1260880
6007,6007,Compound::DB00420,has_approved_interaction,Disease::C1260880
6008,6008,Compound::DB00427,has_approved_interaction,Disease::C1260880
6009,6009,Compound::DB00434,has_approved_interaction,Disease::C1260880
6010,6010,Compound::DB00455,has_approved_interaction,Disease::C1260880
6011,6011,Compound::DB00462,has_approved_interaction,Disease::C1260880
6012,6012,Compound::DB00514,has_approved_interaction,Disease::C1260880
6013,6013,Compound::DB00557,has_approved_interaction,Disease::C1260880
6014,6014,Compound::DB00719,has_approved_interaction,Disease::C1260880
6015,6015,Compound::DB00747,has_approved_interaction,Disease::C1260880
6016,6016,Compound::DB00748,has_approved_interaction,Disease::C1260880
6017,6017,Compound::DB00788,has_approved_interaction,Disease::C1260880
6018,6018,Compound::DB00792,has_approved_interaction,Disease::C1260880
6019,6019,Compound::DB00835,has_approved_interaction,Disease::C1260880
6020,6020,Compound::DB00852,has_approved_interaction,Disease::C1260880
6021,6021,Compound::DB00874,has_approved_interaction,Disease::C1260880
6022,6022,Compound::DB00902,has_approved_interaction,Disease::C1260880
6023,6023,Compound::DB00935,has_approved_interaction,Disease::C1260880
6024,6024,Compound::DB00956,has_approved_interaction,Disease::C1260880
6025,6025,Compound::DB00967,has_approved_interaction,Disease::C1260880
6026,6026,Compound::DB01114,has_approved_interaction,Disease::C1260880
6027,6027,Compound::DB01146,has_approved_interaction,Disease::C1260880
6028,6028,Compound::DB01176,has_approved_interaction,Disease::C1260880
6029,6029,Compound::DB01237,has_approved_interaction,Disease::C1260880
6030,6030,Compound::DB01240,has_approved_interaction,Disease::C1260880
6031,6031,Compound::DB01246,has_approved_interaction,Disease::C1260880
6032,6032,Compound::DB01364,has_approved_interaction,Disease::C1260880
6033,6033,Compound::DB01551,has_approved_interaction,Disease::C1260880
6034,6034,Compound::DB01619,has_approved_interaction,Disease::C1260880
6035,6035,Compound::DB01620,has_approved_interaction,Disease::C1260880
6036,6036,Compound::DB04837,has_approved_interaction,Disease::C1260880
6037,6037,Compound::DB06691,has_approved_interaction,Disease::C1260880
6038,6038,Compound::DB06694,has_approved_interaction,Disease::C1260880
6039,6039,Compound::DB06715,has_approved_interaction,Disease::C1260880
6040,6040,Compound::DB06764,has_approved_interaction,Disease::C1260880
6041,6041,Compound::DB06767,has_approved_interaction,Disease::C1260880
6042,6042,Compound::DB08799,has_approved_interaction,Disease::C1260880
6043,6043,Compound::DB08936,has_approved_interaction,Disease::C1260880
6044,6044,Compound::DB09154,has_approved_interaction,Disease::C1260880
6045,6045,Compound::DB09488,has_approved_interaction,Disease::C1260880
6046,6046,Compound::DB00443,has_approved_interaction,Disease::C1260899
6047,6047,Compound::DB00620,has_approved_interaction,Disease::C1260899
6048,6048,Compound::DB00635,has_approved_interaction,Disease::C1260899
6049,6049,Compound::DB00741,has_approved_interaction,Disease::C1260899
6050,6050,Compound::DB00858,has_approved_interaction,Disease::C1260899
6051,6051,Compound::DB00860,has_approved_interaction,Disease::C1260899
6052,6052,Compound::DB00959,has_approved_interaction,Disease::C1260899
6053,6053,Compound::DB01234,has_approved_interaction,Disease::C1260899
6054,6054,Compound::DB01380,has_approved_interaction,Disease::C1260899
6055,6055,Compound::DB06412,has_approved_interaction,Disease::C1260899
6056,6056,Compound::DB01053,has_approved_interaction,Disease::C1260911
6057,6057,Compound::DB01053,has_approved_interaction,Disease::C1260915
6058,6058,Compound::DB00355,has_approved_interaction,Disease::C1260917
6059,6059,Compound::DB00438,has_approved_interaction,Disease::C1260917
6060,6060,Compound::DB00479,has_approved_interaction,Disease::C1260917
6061,6061,Compound::DB00493,has_approved_interaction,Disease::C1260917
6062,6062,Compound::DB00537,has_approved_interaction,Disease::C1260917
6063,6063,Compound::DB00798,has_approved_interaction,Disease::C1260917
6064,6064,Compound::DB01059,has_approved_interaction,Disease::C1260917
6065,6065,Compound::DB01165,has_approved_interaction,Disease::C1260917
6066,6066,Compound::DB01212,has_approved_interaction,Disease::C1260917
6067,6067,Compound::DB01326,has_approved_interaction,Disease::C1260917
6068,6068,Compound::DB01330,has_approved_interaction,Disease::C1260917
6069,6069,Compound::DB01332,has_approved_interaction,Disease::C1260917
6070,6070,Compound::DB01607,has_approved_interaction,Disease::C1260917
6071,6071,Compound::DB02703,has_approved_interaction,Disease::C1260917
6072,6072,Compound::DB00207,has_approved_interaction,Disease::C1261256
6073,6073,Compound::DB06589,has_approved_interaction,Disease::C1261473
6074,6074,Compound::DB00826,has_approved_interaction,Disease::C1262117
6075,6075,Compound::DB00969,has_approved_interaction,Disease::C1262211
6076,6076,Compound::DB01220,has_approved_interaction,Disease::C1262211
6077,6077,Compound::DB09272,has_approved_interaction,Disease::C1262211
6078,6078,Compound::DB09290,has_approved_interaction,Disease::C1262211
6079,6079,Compound::DB00303,has_approved_interaction,Disease::C1263758
6080,6080,Compound::DB00319,has_approved_interaction,Disease::C1263758
6081,6081,Compound::DB00355,has_approved_interaction,Disease::C1263758
6082,6082,Compound::DB00415,has_approved_interaction,Disease::C1263758
6083,6083,Compound::DB00456,has_approved_interaction,Disease::C1263758
6084,6084,Compound::DB00493,has_approved_interaction,Disease::C1263758
6085,6085,Compound::DB00685,has_approved_interaction,Disease::C1263758
6086,6086,Compound::DB00916,has_approved_interaction,Disease::C1263758
6087,6087,Compound::DB01059,has_approved_interaction,Disease::C1263758
6088,6088,Compound::DB01165,has_approved_interaction,Disease::C1263758
6089,6089,Compound::DB01212,has_approved_interaction,Disease::C1263758
6090,6090,Compound::DB01330,has_approved_interaction,Disease::C1263758
6091,6091,Compound::DB01331,has_approved_interaction,Disease::C1263758
6092,6092,Compound::DB01597,has_approved_interaction,Disease::C1263758
6093,6093,Compound::DB01598,has_approved_interaction,Disease::C1263758
6094,6094,Compound::DB09324,has_approved_interaction,Disease::C1263758
6095,6095,Compound::DB00182,has_approved_interaction,Disease::C1263846
6096,6096,Compound::DB00289,has_approved_interaction,Disease::C1263846
6097,6097,Compound::DB00422,has_approved_interaction,Disease::C1263846
6098,6098,Compound::DB00575,has_approved_interaction,Disease::C1263846
6099,6099,Compound::DB01018,has_approved_interaction,Disease::C1263846
6100,6100,Compound::DB01255,has_approved_interaction,Disease::C1263846
6101,6101,Compound::DB01576,has_approved_interaction,Disease::C1263846
6102,6102,Compound::DB01577,has_approved_interaction,Disease::C1263846
6103,6103,Compound::DB06701,has_approved_interaction,Disease::C1263846
6104,6104,Compound::DB00215,has_approved_interaction,Disease::C1269683
6105,6105,Compound::DB00234,has_approved_interaction,Disease::C1269683
6106,6106,Compound::DB00285,has_approved_interaction,Disease::C1269683
6107,6107,Compound::DB00334,has_approved_interaction,Disease::C1269683
6108,6108,Compound::DB00370,has_approved_interaction,Disease::C1269683
6109,6109,Compound::DB00472,has_approved_interaction,Disease::C1269683
6110,6110,Compound::DB00476,has_approved_interaction,Disease::C1269683
6111,6111,Compound::DB00656,has_approved_interaction,Disease::C1269683
6112,6112,Compound::DB00715,has_approved_interaction,Disease::C1269683
6113,6113,Compound::DB00752,has_approved_interaction,Disease::C1269683
6114,6114,Compound::DB01037,has_approved_interaction,Disease::C1269683
6115,6115,Compound::DB01149,has_approved_interaction,Disease::C1269683
6116,6116,Compound::DB01156,has_approved_interaction,Disease::C1269683
6117,6117,Compound::DB01175,has_approved_interaction,Disease::C1269683
6118,6118,Compound::DB01247,has_approved_interaction,Disease::C1269683
6119,6119,Compound::DB06148,has_approved_interaction,Disease::C1269683
6120,6120,Compound::DB06594,has_approved_interaction,Disease::C1269683
6121,6121,Compound::DB06684,has_approved_interaction,Disease::C1269683
6122,6122,Compound::DB06700,has_approved_interaction,Disease::C1269683
6123,6123,Compound::DB08918,has_approved_interaction,Disease::C1269683
6124,6124,Compound::DB09068,has_approved_interaction,Disease::C1269683
6125,6125,Compound::DB09128,has_approved_interaction,Disease::C1269683
6126,6126,Compound::DB09167,has_approved_interaction,Disease::C1269683
6127,6127,Compound::DB00290,has_approved_interaction,Disease::C1272826
6128,6128,Compound::DB00277,has_approved_interaction,Disease::C1273489
6129,6129,Compound::DB00651,has_approved_interaction,Disease::C1273489
6130,6130,Compound::DB01223,has_approved_interaction,Disease::C1273489
6131,6131,Compound::DB00299,has_approved_interaction,Disease::C1274321
6132,6132,Compound::DB00426,has_approved_interaction,Disease::C1274321
6133,6133,Compound::DB00741,has_approved_interaction,Disease::C1274321
6134,6134,Compound::DB00787,has_approved_interaction,Disease::C1274321
6135,6135,Compound::DB01380,has_approved_interaction,Disease::C1274321
6136,6136,Compound::DB00299,has_approved_interaction,Disease::C1274323
6137,6137,Compound::DB00426,has_approved_interaction,Disease::C1274323
6138,6138,Compound::DB00577,has_approved_interaction,Disease::C1274323
6139,6139,Compound::DB00787,has_approved_interaction,Disease::C1274323
6140,6140,Compound::DB04911,has_approved_interaction,Disease::C1274355
6141,6141,Compound::DB09042,has_approved_interaction,Disease::C1274355
6142,6142,Compound::DB00857,has_approved_interaction,Disease::C1274469
6143,6143,Compound::DB01167,has_approved_interaction,Disease::C1274469
6144,6144,Compound::DB00857,has_approved_interaction,Disease::C1274470
6145,6145,Compound::DB01167,has_approved_interaction,Disease::C1274470
6146,6146,Compound::DB09040,has_approved_interaction,Disease::C1274470
6147,6147,Compound::DB09041,has_approved_interaction,Disease::C1274470
6148,6148,Compound::DB00039,has_approved_interaction,Disease::C1274988
6149,6149,Compound::DB06168,has_approved_interaction,Disease::C1275126
6150,6150,Compound::DB08870,has_approved_interaction,Disease::C1275317
6151,6151,Compound::DB00137,has_approved_interaction,Disease::C1275684
6152,6152,Compound::DB00253,has_approved_interaction,Disease::C1275687
6153,6153,Compound::DB00324,has_approved_interaction,Disease::C1275687
6154,6154,Compound::DB00684,has_approved_interaction,Disease::C1275687
6155,6155,Compound::DB00741,has_approved_interaction,Disease::C1275687
6156,6156,Compound::DB00858,has_approved_interaction,Disease::C1275687
6157,6157,Compound::DB00860,has_approved_interaction,Disease::C1275687
6158,6158,Compound::DB00873,has_approved_interaction,Disease::C1275687
6159,6159,Compound::DB01234,has_approved_interaction,Disease::C1275687
6160,6160,Compound::DB01380,has_approved_interaction,Disease::C1275687
6161,6161,Compound::DB02703,has_approved_interaction,Disease::C1275687
6162,6162,Compound::DB01053,has_approved_interaction,Disease::C1276801
6163,6163,Compound::DB00685,has_approved_interaction,Disease::C1278797
6164,6164,Compound::DB01059,has_approved_interaction,Disease::C1278797
6165,6165,Compound::DB00199,has_approved_interaction,Disease::C1278807
6166,6166,Compound::DB00207,has_approved_interaction,Disease::C1278807
6167,6167,Compound::DB00263,has_approved_interaction,Disease::C1278807
6168,6168,Compound::DB01059,has_approved_interaction,Disease::C1278807
6169,6169,Compound::DB01165,has_approved_interaction,Disease::C1278807
6170,6170,Compound::DB00415,has_approved_interaction,Disease::C1279247
6171,6171,Compound::DB00456,has_approved_interaction,Disease::C1279247
6172,6172,Compound::DB00948,has_approved_interaction,Disease::C1279247
6173,6173,Compound::DB01060,has_approved_interaction,Disease::C1279247
6174,6174,Compound::DB01327,has_approved_interaction,Disease::C1279247
6175,6175,Compound::DB01607,has_approved_interaction,Disease::C1279247
6176,6176,Compound::DB00526,has_approved_interaction,Disease::C1282500
6177,6177,Compound::DB00544,has_approved_interaction,Disease::C1282500
6178,6178,Compound::DB00762,has_approved_interaction,Disease::C1282500
6179,6179,Compound::DB01101,has_approved_interaction,Disease::C1282500
6180,6180,Compound::DB08885,has_approved_interaction,Disease::C1282500
6181,6181,Compound::DB08896,has_approved_interaction,Disease::C1282500
6182,6182,Compound::DB06760,has_approved_interaction,Disease::C1283620
6183,6183,Compound::DB00620,has_approved_interaction,Disease::C1290159
6184,6184,Compound::DB01280,has_approved_interaction,Disease::C1292758
6185,6185,Compound::DB00758,has_approved_interaction,Disease::C1303258
6186,6186,Compound::DB00322,has_approved_interaction,Disease::C1306632
6187,6187,Compound::DB00417,has_approved_interaction,Disease::C1318559
6188,6188,Compound::DB01017,has_approved_interaction,Disease::C1318559
6189,6189,Compound::DB01053,has_approved_interaction,Disease::C1318559
6190,6190,Compound::DB09320,has_approved_interaction,Disease::C1318559
6191,6191,Compound::DB00199,has_approved_interaction,Disease::C1318973
6192,6192,Compound::DB00207,has_approved_interaction,Disease::C1318973
6193,6193,Compound::DB00218,has_approved_interaction,Disease::C1318973
6194,6194,Compound::DB00319,has_approved_interaction,Disease::C1318973
6195,6195,Compound::DB00415,has_approved_interaction,Disease::C1318973
6196,6196,Compound::DB00417,has_approved_interaction,Disease::C1318973
6197,6197,Compound::DB00438,has_approved_interaction,Disease::C1318973
6198,6198,Compound::DB00485,has_approved_interaction,Disease::C1318973
6199,6199,Compound::DB00512,has_approved_interaction,Disease::C1318973
6200,6200,Compound::DB00535,has_approved_interaction,Disease::C1318973
6201,6201,Compound::DB00537,has_approved_interaction,Disease::C1318973
6202,6202,Compound::DB00567,has_approved_interaction,Disease::C1318973
6203,6203,Compound::DB00601,has_approved_interaction,Disease::C1318973
6204,6204,Compound::DB00607,has_approved_interaction,Disease::C1318973
6205,6205,Compound::DB00618,has_approved_interaction,Disease::C1318973
6206,6206,Compound::DB00684,has_approved_interaction,Disease::C1318973
6207,6207,Compound::DB00713,has_approved_interaction,Disease::C1318973
6208,6208,Compound::DB00766,has_approved_interaction,Disease::C1318973
6209,6209,Compound::DB00833,has_approved_interaction,Disease::C1318973
6210,6210,Compound::DB00954,has_approved_interaction,Disease::C1318973
6211,6211,Compound::DB01044,has_approved_interaction,Disease::C1318973
6212,6212,Compound::DB01053,has_approved_interaction,Disease::C1318973
6213,6213,Compound::DB01059,has_approved_interaction,Disease::C1318973
6214,6214,Compound::DB01060,has_approved_interaction,Disease::C1318973
6215,6215,Compound::DB01066,has_approved_interaction,Disease::C1318973
6216,6216,Compound::DB01112,has_approved_interaction,Disease::C1318973
6217,6217,Compound::DB01137,has_approved_interaction,Disease::C1318973
6218,6218,Compound::DB01139,has_approved_interaction,Disease::C1318973
6219,6219,Compound::DB01140,has_approved_interaction,Disease::C1318973
6220,6220,Compound::DB01147,has_approved_interaction,Disease::C1318973
6221,6221,Compound::DB01150,has_approved_interaction,Disease::C1318973
6222,6222,Compound::DB01165,has_approved_interaction,Disease::C1318973
6223,6223,Compound::DB01190,has_approved_interaction,Disease::C1318973
6224,6224,Compound::DB01211,has_approved_interaction,Disease::C1318973
6225,6225,Compound::DB01326,has_approved_interaction,Disease::C1318973
6226,6226,Compound::DB01328,has_approved_interaction,Disease::C1318973
6227,6227,Compound::DB01330,has_approved_interaction,Disease::C1318973
6228,6228,Compound::DB01331,has_approved_interaction,Disease::C1318973
6229,6229,Compound::DB01332,has_approved_interaction,Disease::C1318973
6230,6230,Compound::DB01333,has_approved_interaction,Disease::C1318973
6231,6231,Compound::DB01413,has_approved_interaction,Disease::C1318973
6232,6232,Compound::DB01416,has_approved_interaction,Disease::C1318973
6233,6233,Compound::DB01606,has_approved_interaction,Disease::C1318973
6234,6234,Compound::DB01607,has_approved_interaction,Disease::C1318973
6235,6235,Compound::DB02703,has_approved_interaction,Disease::C1318973
6236,6236,Compound::DB06590,has_approved_interaction,Disease::C1318973
6237,6237,Compound::DB09320,has_approved_interaction,Disease::C1318973
6238,6238,Compound::DB09324,has_approved_interaction,Disease::C1318973
6239,6239,Compound::DB00002,has_approved_interaction,Disease::C1319317
6240,6240,Compound::DB01234,has_approved_interaction,Disease::C1320547
6241,6241,Compound::DB09345,has_approved_interaction,Disease::C1320547
6242,6242,Compound::DB09031,has_approved_interaction,Disease::C1328252
6243,6243,Compound::DB00290,has_approved_interaction,Disease::C1336708
6244,6244,Compound::DB00515,has_approved_interaction,Disease::C1336708
6245,6245,Compound::DB01181,has_approved_interaction,Disease::C1336708
6246,6246,Compound::DB09110,has_approved_interaction,Disease::C1336708
6247,6247,Compound::DB00239,has_approved_interaction,Disease::C1384589
6248,6248,Compound::DB00257,has_approved_interaction,Disease::C1384589
6249,6249,Compound::DB00400,has_approved_interaction,Disease::C1384589
6250,6250,Compound::DB00443,has_approved_interaction,Disease::C1384589
6251,6251,Compound::DB00525,has_approved_interaction,Disease::C1384589
6252,6252,Compound::DB00735,has_approved_interaction,Disease::C1384589
6253,6253,Compound::DB00741,has_approved_interaction,Disease::C1384589
6254,6254,Compound::DB00793,has_approved_interaction,Disease::C1384589
6255,6255,Compound::DB00857,has_approved_interaction,Disease::C1384589
6256,6256,Compound::DB01026,has_approved_interaction,Disease::C1384589
6257,6257,Compound::DB01091,has_approved_interaction,Disease::C1384589
6258,6258,Compound::DB01110,has_approved_interaction,Disease::C1384589
6259,6259,Compound::DB01127,has_approved_interaction,Disease::C1384589
6260,6260,Compound::DB01188,has_approved_interaction,Disease::C1384589
6261,6261,Compound::DB01380,has_approved_interaction,Disease::C1384589
6262,6262,Compound::DB06820,has_approved_interaction,Disease::C1384589
6263,6263,Compound::DB08933,has_approved_interaction,Disease::C1384589
6264,6264,Compound::DB09321,has_approved_interaction,Disease::C1384589
6265,6265,Compound::DB09345,has_approved_interaction,Disease::C1384589
6266,6266,Compound::DB06168,has_approved_interaction,Disease::C1384600
6267,6267,Compound::DB00286,has_approved_interaction,Disease::C1384606
6268,6268,Compound::DB00890,has_approved_interaction,Disease::C1384606
6269,6269,Compound::DB04938,has_approved_interaction,Disease::C1384606
6270,6270,Compound::DB00564,has_approved_interaction,Disease::C1398376
6271,6271,Compound::DB09321,has_approved_interaction,Disease::C1444173
6272,6272,Compound::DB09345,has_approved_interaction,Disease::C1444173
6273,6273,Compound::DB09357,has_approved_interaction,Disease::C1444173
6274,6274,Compound::DB00115,has_approved_interaction,Disease::C1510471
6275,6275,Compound::DB00126,has_approved_interaction,Disease::C1510471
6276,6276,Compound::DB00140,has_approved_interaction,Disease::C1510471
6277,6277,Compound::DB00152,has_approved_interaction,Disease::C1510471
6278,6278,Compound::DB00153,has_approved_interaction,Disease::C1510471
6279,6279,Compound::DB00158,has_approved_interaction,Disease::C1510471
6280,6280,Compound::DB00162,has_approved_interaction,Disease::C1510471
6281,6281,Compound::DB00169,has_approved_interaction,Disease::C1510471
6282,6282,Compound::DB00627,has_approved_interaction,Disease::C1510471
6283,6283,Compound::DB09325,has_approved_interaction,Disease::C1510471
6284,6284,Compound::DB00860,has_approved_interaction,Disease::C1527336
6285,6285,Compound::DB03793,has_approved_interaction,Disease::C1527383
6286,6286,Compound::DB00711,has_approved_interaction,Disease::C1527407
6287,6287,Compound::DB00860,has_approved_interaction,Disease::C1527407
6288,6288,Compound::DB06612,has_approved_interaction,Disease::C1527407
6289,6289,Compound::DB01053,has_approved_interaction,Disease::C1535478
6290,6290,Compound::DB00016,has_approved_interaction,Disease::C1561828
6291,6291,Compound::DB08804,has_approved_interaction,Disease::C1561828
6292,6292,Compound::DB08894,has_approved_interaction,Disease::C1561828
6293,6293,Compound::DB09107,has_approved_interaction,Disease::C1561828
6294,6294,Compound::DB00014,has_approved_interaction,Disease::C1562029
6295,6295,Compound::DB00351,has_approved_interaction,Disease::C1562029
6296,6296,Compound::DB00624,has_approved_interaction,Disease::C1562029
6297,6297,Compound::DB01185,has_approved_interaction,Disease::C1562029
6298,6298,Compound::DB01217,has_approved_interaction,Disease::C1562029
6299,6299,Compound::DB01420,has_approved_interaction,Disease::C1562029
6300,6300,Compound::DB01590,has_approved_interaction,Disease::C1562029
6301,6301,Compound::DB06710,has_approved_interaction,Disease::C1562029
6302,6302,Compound::DB00181,has_approved_interaction,Disease::C1562430
6303,6303,Compound::DB00697,has_approved_interaction,Disease::C1562430
6304,6304,Compound::DB01219,has_approved_interaction,Disease::C1562430
6305,6305,Compound::DB00460,has_approved_interaction,Disease::C1562543
6306,6306,Compound::DB00845,has_approved_interaction,Disease::C1562585
6307,6307,Compound::DB00845,has_approved_interaction,Disease::C1563054
6308,6308,Compound::DB00112,has_approved_interaction,Disease::C1621958
6309,6309,Compound::DB00126,has_approved_interaction,Disease::C1623040
6310,6310,Compound::DB00158,has_approved_interaction,Disease::C1623040
6311,6311,Compound::DB00159,has_approved_interaction,Disease::C1623040
6312,6312,Compound::DB00165,has_approved_interaction,Disease::C1623040
6313,6313,Compound::DB00560,has_approved_interaction,Disease::C1632842
6314,6314,Compound::DB00760,has_approved_interaction,Disease::C1632842
6315,6315,Compound::DB06211,has_approved_interaction,Disease::C1632842
6316,6316,Compound::DB00681,has_approved_interaction,Disease::C1636205
6317,6317,Compound::DB00493,has_approved_interaction,Disease::C1692886
6318,6318,Compound::DB01212,has_approved_interaction,Disease::C1692886
6319,6319,Compound::DB00987,has_approved_interaction,Disease::C1704231
6320,6320,Compound::DB00258,has_approved_interaction,Disease::C1704431
6321,6321,Compound::DB00326,has_approved_interaction,Disease::C1704431
6322,6322,Compound::DB01164,has_approved_interaction,Disease::C1704431
6323,6323,Compound::DB00479,has_approved_interaction,Disease::C1719906
6324,6324,Compound::DB00493,has_approved_interaction,Disease::C1719906
6325,6325,Compound::DB01212,has_approved_interaction,Disease::C1719906
6326,6326,Compound::DB00205,has_approved_interaction,Disease::C1720498
6327,6327,Compound::DB00359,has_approved_interaction,Disease::C1720498
6328,6328,Compound::DB00537,has_approved_interaction,Disease::C1720797
6329,6329,Compound::DB00685,has_approved_interaction,Disease::C1720797
6330,6330,Compound::DB01059,has_approved_interaction,Disease::C1720797
6331,6331,Compound::DB01165,has_approved_interaction,Disease::C1720797
6332,6332,Compound::DB00346,has_approved_interaction,Disease::C1739363
6333,6333,Compound::DB00590,has_approved_interaction,Disease::C1739363
6334,6334,Compound::DB00706,has_approved_interaction,Disease::C1739363
6335,6335,Compound::DB00820,has_approved_interaction,Disease::C1739363
6336,6336,Compound::DB01126,has_approved_interaction,Disease::C1739363
6337,6337,Compound::DB01162,has_approved_interaction,Disease::C1739363
6338,6338,Compound::DB01216,has_approved_interaction,Disease::C1739363
6339,6339,Compound::DB06207,has_approved_interaction,Disease::C1739363
6340,6340,Compound::DB00746,has_approved_interaction,Disease::C1739382
6341,6341,Compound::DB01609,has_approved_interaction,Disease::C1739382
6342,6342,Compound::DB00443,has_approved_interaction,Disease::C1761609
6343,6343,Compound::DB00620,has_approved_interaction,Disease::C1761609
6344,6344,Compound::DB00741,has_approved_interaction,Disease::C1761609
6345,6345,Compound::DB00860,has_approved_interaction,Disease::C1761609
6346,6346,Compound::DB00959,has_approved_interaction,Disease::C1761609
6347,6347,Compound::DB01380,has_approved_interaction,Disease::C1761609
6348,6348,Compound::DB04899,has_approved_interaction,Disease::C1827266
6349,6349,Compound::DB00019,has_approved_interaction,Disease::C1827687
6350,6350,Compound::DB00020,has_approved_interaction,Disease::C1827687
6351,6351,Compound::DB00099,has_approved_interaction,Disease::C1827687
6352,6352,Compound::DB00989,has_approved_interaction,Disease::C1828079
6353,6353,Compound::DB00165,has_approved_interaction,Disease::C1849508
6354,6354,Compound::DB01046,has_approved_interaction,Disease::C1868889
6355,6355,Compound::DB08890,has_approved_interaction,Disease::C1868889
6356,6356,Compound::DB00437,has_approved_interaction,Disease::C1959799
6357,6357,Compound::DB09125,has_approved_interaction,Disease::C1959799
6358,6358,Compound::DB09449,has_approved_interaction,Disease::C1959799
6359,6359,Compound::DB00619,has_approved_interaction,Disease::C1960397
6360,6360,Compound::DB01254,has_approved_interaction,Disease::C1960397
6361,6361,Compound::DB08901,has_approved_interaction,Disease::C1960397
6362,6362,Compound::DB00072,has_approved_interaction,Disease::C1960398
6363,6363,Compound::DB05773,has_approved_interaction,Disease::C1960398
6364,6364,Compound::DB06366,has_approved_interaction,Disease::C1960398
6365,6365,Compound::DB01222,has_approved_interaction,Disease::C1960764
6366,6366,Compound::DB01260,has_approved_interaction,Disease::C1960764
6367,6367,Compound::DB00080,has_approved_interaction,Disease::C1960924
6368,6368,Compound::DB00317,has_approved_interaction,Disease::C1960925
6369,6369,Compound::DB08916,has_approved_interaction,Disease::C1960925
6370,6370,Compound::DB09330,has_approved_interaction,Disease::C1960925
6371,6371,Compound::DB01280,has_approved_interaction,Disease::C1961099
6372,6372,Compound::DB00841,has_approved_interaction,Disease::C1961112
6373,6373,Compound::DB00088,has_approved_interaction,Disease::C1961835
6374,6374,Compound::DB06720,has_approved_interaction,Disease::C1961835
6375,6375,Compound::DB00254,has_approved_interaction,Disease::C1997322
6376,6376,Compound::DB00595,has_approved_interaction,Disease::C1997322
6377,6377,Compound::DB00681,has_approved_interaction,Disease::C1997322
6378,6378,Compound::DB00759,has_approved_interaction,Disease::C1997322
6379,6379,Compound::DB01017,has_approved_interaction,Disease::C1997322
6380,6380,Compound::DB02703,has_approved_interaction,Disease::C1997322
6381,6381,Compound::DB00438,has_approved_interaction,Disease::C1997728
6382,6382,Compound::DB00512,has_approved_interaction,Disease::C1997728
6383,6383,Compound::DB00567,has_approved_interaction,Disease::C1997728
6384,6384,Compound::DB00607,has_approved_interaction,Disease::C1997728
6385,6385,Compound::DB00684,has_approved_interaction,Disease::C1997728
6386,6386,Compound::DB00713,has_approved_interaction,Disease::C1997728
6387,6387,Compound::DB00766,has_approved_interaction,Disease::C1997728
6388,6388,Compound::DB01112,has_approved_interaction,Disease::C1997728
6389,6389,Compound::DB01139,has_approved_interaction,Disease::C1997728
6390,6390,Compound::DB01190,has_approved_interaction,Disease::C1997728
6391,6391,Compound::DB01326,has_approved_interaction,Disease::C1997728
6392,6392,Compound::DB01328,has_approved_interaction,Disease::C1997728
6393,6393,Compound::DB01330,has_approved_interaction,Disease::C1997728
6394,6394,Compound::DB01331,has_approved_interaction,Disease::C1997728
6395,6395,Compound::DB01332,has_approved_interaction,Disease::C1997728
6396,6396,Compound::DB01607,has_approved_interaction,Disease::C1997728
6397,6397,Compound::DB02703,has_approved_interaction,Disease::C1997728
6398,6398,Compound::DB00016,has_approved_interaction,Disease::C1998329
6399,6399,Compound::DB00493,has_approved_interaction,Disease::C2028293
6400,6400,Compound::DB01212,has_approved_interaction,Disease::C2028293
6401,6401,Compound::DB00916,has_approved_interaction,Disease::C2062454
6402,6402,Compound::DB00415,has_approved_interaction,Disease::C2062475
